,start_time,end_time,low_freq,high_freq,detection_confidence,event,input_file,Collide
81,198.9885,198.9976,40937.0,67728.0,0.527,Echolocation,20220826_053000.WAV,
82,199.0855,199.0943,40078.0,66589.0,0.555,Echolocation,20220826_053000.WAV,
83,199.1695,199.1786,39218.0,68123.0,0.583,Echolocation,20220826_053000.WAV,
84,199.2615,199.2712,40078.0,66203.0,0.554,Echolocation,20220826_053000.WAV,
85,199.3715,199.3818,39218.0,63472.0,0.513,Echolocation,20220826_053000.WAV,
86,199.7375,199.7454,39218.0,54204.0,0.592,Echolocation,20220826_053000.WAV,
87,199.9085,199.9181,38359.0,60240.0,0.62,Echolocation,20220826_053000.WAV,
88,200.0055,200.0128,39218.0,57641.0,0.536,Echolocation,20220826_053000.WAV,
89,200.2645,200.272,39218.0,60063.0,0.54,Echolocation,20220826_053000.WAV,
90,200.6365,200.64260000000002,38359.0,58526.0,0.544,Echolocation,20220826_053000.WAV,
91,200.8255,200.8312,38359.0,58037.0,0.504,Echolocation,20220826_053000.WAV,
92,201.0155,201.0227,40078.0,57665.0,0.527,Echolocation,20220826_053000.WAV,
93,201.5705,201.5788,40078.0,52463.0,0.571,Echolocation,20220826_053000.WAV,
94,201.66649999999998,201.6743,39218.0,47237.0,0.527,Echolocation,20220826_053000.WAV,
95,202.1625,202.172,39218.0,52444.0,0.608,Echolocation,20220826_053000.WAV,
96,202.42849999999999,202.43619999999999,40078.0,54963.0,0.589,Echolocation,20220826_053000.WAV,
97,202.5225,202.5304,39218.0,52199.0,0.56,Echolocation,20220826_053000.WAV,
98,202.8075,202.8185,39218.0,55721.0,0.542,Echolocation,20220826_053000.WAV,
99,202.9055,202.9155,40937.0,56000.0,0.574,Echolocation,20220826_053000.WAV,
100,203.0055,203.0156,40078.0,55063.0,0.601,Echolocation,20220826_053000.WAV,
101,203.2025,203.213,40937.0,59931.0,0.643,Echolocation,20220826_053000.WAV,
102,203.3015,203.3098,40937.0,58766.0,0.599,Echolocation,20220826_053000.WAV,
103,203.3865,203.3957,39218.0,53106.0,0.579,Echolocation,20220826_053000.WAV,
104,203.4735,203.4814,40078.0,52548.0,0.6,Echolocation,20220826_053000.WAV,
105,203.5575,203.5657,40937.0,55289.0,0.597,Echolocation,20220826_053000.WAV,
106,203.6445,203.6546,40078.0,59033.0,0.556,Echolocation,20220826_053000.WAV,
107,203.7375,203.7473,40078.0,62083.0,0.571,Echolocation,20220826_053000.WAV,
108,203.8315,203.8415,40078.0,60008.0,0.51,Echolocation,20220826_053000.WAV,
109,203.9455,203.957,40937.0,61533.0,0.6,Echolocation,20220826_053000.WAV,
110,204.0425,204.0536,38359.0,60799.0,0.502,Echolocation,20220826_053000.WAV,
111,204.2405,204.2508,40078.0,60349.0,0.584,Echolocation,20220826_053000.WAV,
112,204.3445,204.3571,39218.0,59205.0,0.541,Echolocation,20220826_053000.WAV,
113,204.4415,204.4539,38359.0,59939.0,0.505,Echolocation,20220826_053000.WAV,
114,204.5395,204.5513,38359.0,62433.0,0.515,Echolocation,20220826_053000.WAV,
115,204.6385,204.6493,38359.0,64334.0,0.521,Echolocation,20220826_053000.WAV,
116,204.7365,204.7467,38359.0,63910.0,0.51,Echolocation,20220826_053000.WAV,
117,204.9385,204.948,38359.0,65313.0,0.53,Echolocation,20220826_053000.WAV,
118,205.0375,205.0471,39218.0,57337.0,0.517,Echolocation,20220826_053000.WAV,
119,205.2285,205.2391,39218.0,59719.0,0.608,Echolocation,20220826_053000.WAV,
120,205.3295,205.3395,39218.0,62261.0,0.556,Echolocation,20220826_053000.WAV,
121,205.4315,205.4408,39218.0,59899.0,0.635,Echolocation,20220826_053000.WAV,
122,205.5285,205.5385,38359.0,61752.0,0.644,Echolocation,20220826_053000.WAV,
123,205.6265,205.636,38359.0,60977.0,0.61,Echolocation,20220826_053000.WAV,
124,205.7025,205.7122,39218.0,57021.0,0.524,Echolocation,20220826_053000.WAV,
125,205.7925,205.80180000000001,38359.0,61198.0,0.575,Echolocation,20220826_053000.WAV,
126,205.8975,205.907,38359.0,55516.0,0.573,Echolocation,20220826_053000.WAV,
127,206.1055,206.113,39218.0,57962.0,0.568,Echolocation,20220826_053000.WAV,
128,206.3055,206.3127,38359.0,57965.0,0.536,Echolocation,20220826_053000.WAV,
129,206.5235,206.5327,39218.0,57558.0,0.572,Echolocation,20220826_053000.WAV,
130,206.73250000000002,206.7408,40078.0,52651.0,0.521,Echolocation,20220826_053000.WAV,
131,207.2105,207.2189,40078.0,50236.0,0.58,Echolocation,20220826_053000.WAV,
132,207.5125,207.52179999999998,40937.0,54116.0,0.635,Echolocation,20220826_053000.WAV,
133,207.6125,207.6217,40078.0,46377.0,0.523,Echolocation,20220826_053000.WAV,
134,207.8025,207.8107,40078.0,48021.0,0.557,Echolocation,20220826_053000.WAV,
135,207.8895,207.9002,39218.0,47466.0,0.553,Echolocation,20220826_053000.WAV,
0,210.5745,210.5809,41796.0,55322.0,0.607,Echolocation,20220826_053000.WAV,
1,210.8305,210.8372,41796.0,50804.0,0.561,Echolocation,20220826_053000.WAV,
2,211.8745,211.8804,40937.0,61013.0,0.514,Echolocation,20220826_053000.WAV,
3,212.1435,212.1508,40937.0,55053.0,0.504,Echolocation,20220826_053000.WAV,
4,214.2935,214.3009,40078.0,57741.0,0.507,Echolocation,20220826_053000.WAV,
5,215.2955,215.302,39218.0,62283.0,0.533,Echolocation,20220826_053000.WAV,
6,215.5605,215.569,40078.0,48314.0,0.509,Echolocation,20220826_053000.WAV,
7,215.6505,215.6568,40078.0,57571.0,0.522,Echolocation,20220826_053000.WAV,
8,215.8305,215.8387,40078.0,50530.0,0.525,Echolocation,20220826_053000.WAV,
9,216.3165,216.3248,40078.0,51912.0,0.6,Echolocation,20220826_053000.WAV,
10,216.5095,216.5182,40937.0,50145.0,0.523,Echolocation,20220826_053000.WAV,
11,216.7025,216.7115,40078.0,51966.0,0.541,Echolocation,20220826_053000.WAV,
12,217.2965,217.3054,40078.0,49234.0,0.513,Echolocation,20220826_053000.WAV,
13,217.3905,217.3988,40937.0,50384.0,0.532,Echolocation,20220826_053000.WAV,
14,217.4815,217.4903,40937.0,52299.0,0.546,Echolocation,20220826_053000.WAV,
15,217.5705,217.579,40078.0,52264.0,0.549,Echolocation,20220826_053000.WAV,
16,217.7615,217.7706,40937.0,50351.0,0.544,Echolocation,20220826_053000.WAV,
17,217.8465,217.8568,40078.0,50170.0,0.554,Echolocation,20220826_053000.WAV,
18,217.9325,217.9395,40937.0,50251.0,0.51,Echolocation,20220826_053000.WAV,
19,219.79149999999998,219.7997,41796.0,60497.0,0.539,Echolocation,20220826_053000.WAV,
20,221.1235,221.1305,44375.0,59941.0,0.583,Echolocation,20220826_053000.WAV,
21,222.5395,222.5471,39218.0,68561.0,0.547,Echolocation,20220826_053000.WAV,
22,222.8565,222.8647,39218.0,63179.0,0.503,Echolocation,20220826_053000.WAV,
23,223.0855,223.0954,40078.0,61336.0,0.504,Echolocation,20220826_053000.WAV,
24,223.57150000000001,223.5798,39218.0,59579.0,0.505,Echolocation,20220826_053000.WAV,
25,223.6725,223.6816,40078.0,54717.0,0.54,Echolocation,20220826_053000.WAV,
26,223.7735,223.7819,38359.0,52752.0,0.505,Echolocation,20220826_053000.WAV,
27,223.8895,223.8967,40937.0,58283.0,0.58,Echolocation,20220826_053000.WAV,
28,224.2715,224.2801,37500.0,50710.0,0.547,Echolocation,20220826_053000.WAV,
29,224.3725,224.3809,40078.0,55685.0,0.615,Echolocation,20220826_053000.WAV,
30,224.6025,224.6104,40937.0,55045.0,0.566,Echolocation,20220826_053000.WAV,
31,224.7005,224.7096,38359.0,57261.0,0.554,Echolocation,20220826_053000.WAV,
32,224.9035,224.9127,40078.0,53271.0,0.521,Echolocation,20220826_053000.WAV,
33,225.0065,225.0154,40078.0,50674.0,0.596,Echolocation,20220826_053000.WAV,
34,225.2095,225.2192,38359.0,49176.0,0.517,Echolocation,20220826_053000.WAV,
35,226.5755,226.5816,40937.0,58124.0,0.563,Echolocation,20220826_053000.WAV,
36,226.6725,226.6789,40937.0,53240.0,0.606,Echolocation,20220826_053000.WAV,
37,226.8665,226.8748,40937.0,52079.0,0.594,Echolocation,20220826_053000.WAV,
38,226.9635,226.9702,40078.0,61703.0,0.508,Echolocation,20220826_053000.WAV,
39,227.5445,227.5519,38359.0,61179.0,0.549,Echolocation,20220826_053000.WAV,
40,228.1675,228.177,39218.0,57024.0,0.528,Echolocation,20220826_053000.WAV,
41,228.2905,228.2994,40078.0,61049.0,0.605,Echolocation,20220826_053000.WAV,
42,228.3885,228.399,38359.0,57833.0,0.512,Echolocation,20220826_053000.WAV,
43,228.4915,228.5031,39218.0,61288.0,0.546,Echolocation,20220826_053000.WAV,
44,228.7185,228.7285,39218.0,60447.0,0.557,Echolocation,20220826_053000.WAV,
45,228.91649999999998,228.9265,39218.0,55499.0,0.534,Echolocation,20220826_053000.WAV,
46,229.0035,229.01330000000002,38359.0,62684.0,0.675,Echolocation,20220826_053000.WAV,
47,229.0975,229.1069,40078.0,59935.0,0.613,Echolocation,20220826_053000.WAV,
48,229.2905,229.3001,39218.0,60883.0,0.606,Echolocation,20220826_053000.WAV,
49,229.5135,229.5238,40937.0,59212.0,0.532,Echolocation,20220826_053000.WAV,
50,229.8025,229.8125,39218.0,54603.0,0.676,Echolocation,20220826_053000.WAV,
51,230.0105,230.0187,40078.0,51398.0,0.52,Echolocation,20220826_053000.WAV,
52,230.1135,230.1223,40078.0,49570.0,0.626,Echolocation,20220826_053000.WAV,
53,230.3145,230.3242,39218.0,49804.0,0.57,Echolocation,20220826_053000.WAV,
54,230.41649999999998,230.4256,38359.0,45017.0,0.531,Echolocation,20220826_053000.WAV,
55,230.5215,230.5303,38359.0,50522.0,0.545,Echolocation,20220826_053000.WAV,
56,230.7475,230.7559,39218.0,48225.0,0.595,Echolocation,20220826_053000.WAV,
57,230.9555,230.9642,40078.0,52396.0,0.512,Echolocation,20220826_053000.WAV,
58,233.9875,233.9951,40937.0,50705.0,0.517,Echolocation,20220826_053000.WAV,
59,234.0845,234.0915,40937.0,57319.0,0.571,Echolocation,20220826_053000.WAV,
60,234.1815,234.188,40078.0,55746.0,0.582,Echolocation,20220826_053000.WAV,
61,234.2785,234.2873,40078.0,57903.0,0.577,Echolocation,20220826_053000.WAV,
62,234.3755,234.3832,40937.0,58162.0,0.635,Echolocation,20220826_053000.WAV,
63,234.4675,234.4767,40078.0,56208.0,0.685,Echolocation,20220826_053000.WAV,
64,234.5875,234.5945,41796.0,58349.0,0.527,Echolocation,20220826_053000.WAV,
65,234.6805,234.6882,40078.0,60463.0,0.593,Echolocation,20220826_053000.WAV,
66,234.77949999999998,234.7894,40078.0,61847.0,0.551,Echolocation,20220826_053000.WAV,
67,234.9735,234.9839,40078.0,64969.0,0.514,Echolocation,20220826_053000.WAV,
68,235.0695,235.0797,40078.0,63823.0,0.517,Echolocation,20220826_053000.WAV,
69,235.1655,235.1755,39218.0,57893.0,0.504,Echolocation,20220826_053000.WAV,
70,235.2595,235.2694,39218.0,62276.0,0.556,Echolocation,20220826_053000.WAV,
71,235.4795,235.488,40937.0,66128.0,0.506,Echolocation,20220826_053000.WAV,
72,235.6585,235.6698,39218.0,62126.0,0.505,Echolocation,20220826_053000.WAV,
73,235.84550000000002,235.8545,40078.0,51353.0,0.503,Echolocation,20220826_053000.WAV,
74,235.9435,235.9547,39218.0,58997.0,0.585,Echolocation,20220826_053000.WAV,
75,236.0435,236.0548,39218.0,59058.0,0.578,Echolocation,20220826_053000.WAV,
76,236.1185,236.126,41796.0,59352.0,0.565,Echolocation,20220826_053000.WAV,
77,236.3245,236.3355,40078.0,59590.0,0.563,Echolocation,20220826_053000.WAV,
78,236.3785,236.3859,40078.0,53306.0,0.57,Echolocation,20220826_053000.WAV,
79,236.5335,236.5418,39218.0,49265.0,0.577,Echolocation,20220826_053000.WAV,
80,236.7505,236.7604,40078.0,57626.0,0.581,Echolocation,20220826_053000.WAV,
81,236.9635,236.9715,40078.0,53017.0,0.578,Echolocation,20220826_053000.WAV,
82,237.1535,237.162,40078.0,51716.0,0.563,Echolocation,20220826_053000.WAV,
0,242.9735,242.9799,40937.0,51511.0,0.513,Echolocation,20220826_053000.WAV,
1,243.0675,243.076,40937.0,52439.0,0.515,Echolocation,20220826_053000.WAV,
2,243.1685,243.1763,40937.0,55476.0,0.587,Echolocation,20220826_053000.WAV,
3,243.3665,243.3749,40937.0,57834.0,0.626,Echolocation,20220826_053000.WAV,
4,243.5365,243.5433,41796.0,57056.0,0.556,Echolocation,20220826_053000.WAV,
5,243.6375,243.6457,40937.0,59687.0,0.603,Echolocation,20220826_053000.WAV,
6,243.7395,243.7489,40937.0,59841.0,0.608,Echolocation,20220826_053000.WAV,
7,243.8515,243.8609,40078.0,63672.0,0.574,Echolocation,20220826_053000.WAV,
8,243.9535,243.9626,41796.0,64510.0,0.611,Echolocation,20220826_053000.WAV,
9,244.1475,244.1559,40937.0,62200.0,0.51,Echolocation,20220826_053000.WAV,
10,244.3195,244.3285,40937.0,65466.0,0.526,Echolocation,20220826_053000.WAV,
11,244.7925,244.8004,40078.0,58542.0,0.503,Echolocation,20220826_053000.WAV,
12,244.8785,244.8884,40078.0,65327.0,0.512,Echolocation,20220826_053000.WAV,
13,245.3555,245.3627,40078.0,60065.0,0.51,Echolocation,20220826_053000.WAV,
14,246.5025,246.5096,40937.0,55583.0,0.506,Echolocation,20220826_053000.WAV,
15,246.6685,246.6761,40078.0,47216.0,0.551,Echolocation,20220826_053000.WAV,
16,247.1095,247.1157,42656.0,55853.0,0.56,Echolocation,20220826_053000.WAV,
17,249.3985,249.4056,44375.0,58835.0,0.588,Echolocation,20220826_053000.WAV,
18,250.1275,250.1363,40078.0,60823.0,0.588,Echolocation,20220826_053000.WAV,
19,250.3085,250.3168,39218.0,58196.0,0.517,Echolocation,20220826_053000.WAV,
20,250.4985,250.5075,40078.0,58191.0,0.618,Echolocation,20220826_053000.WAV,
21,250.6985,250.7078,40078.0,54358.0,0.61,Echolocation,20220826_053000.WAV,
22,250.7925,250.8031,40078.0,55966.0,0.578,Echolocation,20220826_053000.WAV,
23,250.9875,250.9956,40078.0,53689.0,0.55,Echolocation,20220826_053000.WAV,
24,251.1855,251.1955,40078.0,52930.0,0.582,Echolocation,20220826_053000.WAV,
25,251.3735,251.3817,39218.0,54153.0,0.573,Echolocation,20220826_053000.WAV,
26,251.4745,251.4845,40078.0,56449.0,0.51,Echolocation,20220826_053000.WAV,
27,251.5745,251.5829,40078.0,55171.0,0.587,Echolocation,20220826_053000.WAV,
28,251.6775,251.6868,39218.0,51292.0,0.514,Echolocation,20220826_053000.WAV,
29,251.7745,251.7844,40937.0,55705.0,0.571,Echolocation,20220826_053000.WAV,
30,252.58350000000002,252.5917,43515.0,59834.0,0.588,Echolocation,20220826_053000.WAV,
31,252.6835,252.6929,40078.0,63540.0,0.506,Echolocation,20220826_053000.WAV,
32,253.3995,253.407,39218.0,65406.0,0.526,Echolocation,20220826_053000.WAV,
33,253.4765,253.483,38359.0,62465.0,0.525,Echolocation,20220826_053000.WAV,
34,254.1525,254.1593,41796.0,62256.0,0.58,Echolocation,20220826_053000.WAV,
35,254.5925,254.5997,40937.0,53817.0,0.519,Echolocation,20220826_053000.WAV,
36,254.8525,254.8601,41796.0,49332.0,0.585,Echolocation,20220826_053000.WAV,
37,255.0445,255.0519,40937.0,49220.0,0.509,Echolocation,20220826_053000.WAV,
38,255.1305,255.1377,40937.0,51249.0,0.517,Echolocation,20220826_053000.WAV,
39,261.7115,261.718,41796.0,67444.0,0.523,Echolocation,20220826_053000.WAV,
40,261.9485,261.9548,41796.0,60570.0,0.502,Echolocation,20220826_053000.WAV,
41,262.2245,262.2326,39218.0,67128.0,0.54,Echolocation,20220826_053000.WAV,
42,262.3045,262.3116,40937.0,60688.0,0.566,Echolocation,20220826_053000.WAV,
43,262.8435,262.8527,40078.0,52358.0,0.555,Echolocation,20220826_053000.WAV,
44,262.9265,262.9342,40937.0,64292.0,0.52,Echolocation,20220826_053000.WAV,
45,263.0415,263.049,40937.0,55823.0,0.577,Echolocation,20220826_053000.WAV,
46,263.1985,263.2075,40078.0,56749.0,0.532,Echolocation,20220826_053000.WAV,
47,263.5625,263.5714,39218.0,50864.0,0.508,Echolocation,20220826_053000.WAV,
48,263.7485,263.756,38359.0,47477.0,0.536,Echolocation,20220826_053000.WAV,
49,263.9385,263.9456,39218.0,55571.0,0.532,Echolocation,20220826_053000.WAV,
50,264.0315,264.04,40078.0,52593.0,0.552,Echolocation,20220826_053000.WAV,
51,264.2235,264.2318,40078.0,55689.0,0.549,Echolocation,20220826_053000.WAV,
52,264.3255,264.3334,40078.0,52581.0,0.589,Echolocation,20220826_053000.WAV,
53,264.41949999999997,264.4279,40078.0,53501.0,0.514,Echolocation,20220826_053000.WAV,
54,264.60450000000003,264.6124,40937.0,53297.0,0.501,Echolocation,20220826_053000.WAV,
55,264.7885,264.7975,40937.0,54962.0,0.551,Echolocation,20220826_053000.WAV,
56,265.1905,265.1989,40078.0,53787.0,0.549,Echolocation,20220826_053000.WAV,
57,265.4675,265.4751,40078.0,54735.0,0.619,Echolocation,20220826_053000.WAV,
58,265.5615,265.57,39218.0,51829.0,0.543,Echolocation,20220826_053000.WAV,
59,265.6595,265.6678,40937.0,57514.0,0.623,Echolocation,20220826_053000.WAV,
60,265.7455,265.7524,40937.0,55075.0,0.58,Echolocation,20220826_053000.WAV,
61,265.83050000000003,265.8383,40078.0,54653.0,0.639,Echolocation,20220826_053000.WAV,
62,265.9245,265.9317,40078.0,51913.0,0.631,Echolocation,20220826_053000.WAV,
63,266.0165,266.0261,40078.0,60568.0,0.53,Echolocation,20220826_053000.WAV,
64,266.1435,266.15070000000003,40937.0,60092.0,0.564,Echolocation,20220826_053000.WAV,
65,266.2205,266.2284,39218.0,64756.0,0.523,Echolocation,20220826_053000.WAV,
66,266.4085,266.4153,39218.0,65885.0,0.516,Echolocation,20220826_053000.WAV,
67,266.6005,266.6073,40078.0,68852.0,0.514,Echolocation,20220826_053000.WAV,
68,267.9275,267.9371,38359.0,54651.0,0.503,Echolocation,20220826_053000.WAV,
69,268.0175,268.0285,39218.0,61796.0,0.523,Echolocation,20220826_053000.WAV,
70,268.1125,268.1227,39218.0,54246.0,0.587,Echolocation,20220826_053000.WAV,
71,268.2855,268.2947,38359.0,59596.0,0.569,Echolocation,20220826_053000.WAV,
72,268.3855,268.3957,38359.0,53922.0,0.527,Echolocation,20220826_053000.WAV,
73,268.47950000000003,268.49,39218.0,59570.0,0.595,Echolocation,20220826_053000.WAV,
74,268.7495,268.7593,40078.0,59160.0,0.599,Echolocation,20220826_053000.WAV,
75,268.8505,268.8584,38359.0,49943.0,0.58,Echolocation,20220826_053000.WAV,
76,268.9875,268.99739999999997,40078.0,57435.0,0.525,Echolocation,20220826_053000.WAV,
77,269.1715,269.1804,39218.0,53475.0,0.563,Echolocation,20220826_053000.WAV,
78,269.4735,269.4813,40078.0,53959.0,0.586,Echolocation,20220826_053000.WAV,
79,269.7765,269.785,40078.0,54841.0,0.583,Echolocation,20220826_053000.WAV,
0,270.9285,270.9381,39218.0,58757.0,0.591,Echolocation,20220826_053000.WAV,
1,271.0215,271.0297,40078.0,58545.0,0.641,Echolocation,20220826_053000.WAV,
2,271.1155,271.1244,40078.0,61777.0,0.586,Echolocation,20220826_053000.WAV,
3,271.2075,271.2162,40937.0,58159.0,0.578,Echolocation,20220826_053000.WAV,
4,271.3045,271.3136,40078.0,63130.0,0.551,Echolocation,20220826_053000.WAV,
5,271.3985,271.4064,40937.0,60859.0,0.551,Echolocation,20220826_053000.WAV,
6,271.5835,271.5934,40078.0,62769.0,0.509,Echolocation,20220826_053000.WAV,
7,271.7705,271.7802,40078.0,61074.0,0.544,Echolocation,20220826_053000.WAV,
8,272.0645,272.0731,39218.0,65217.0,0.572,Echolocation,20220826_053000.WAV,
9,272.1545,272.1638,40078.0,67506.0,0.577,Echolocation,20220826_053000.WAV,
10,272.2455,272.2544,38359.0,62578.0,0.626,Echolocation,20220826_053000.WAV,
11,272.3405,272.3513,39218.0,63179.0,0.576,Echolocation,20220826_053000.WAV,
12,272.4365,272.4478,38359.0,62779.0,0.586,Echolocation,20220826_053000.WAV,
13,272.5325,272.543,39218.0,64488.0,0.604,Echolocation,20220826_053000.WAV,
14,272.6225,272.6336,38359.0,60737.0,0.53,Echolocation,20220826_053000.WAV,
15,272.7125,272.722,38359.0,63998.0,0.534,Echolocation,20220826_053000.WAV,
16,272.7965,272.8079,39218.0,54881.0,0.573,Echolocation,20220826_053000.WAV,
17,272.8925,272.9038,36640.0,55983.0,0.556,Echolocation,20220826_053000.WAV,
18,272.9765,272.9866,39218.0,64297.0,0.615,Echolocation,20220826_053000.WAV,
19,273.1475,273.1571,39218.0,63858.0,0.51,Echolocation,20220826_053000.WAV,
20,273.4175,273.4281,40078.0,60410.0,0.52,Echolocation,20220826_053000.WAV,
21,273.4905,273.4999,38359.0,57033.0,0.521,Echolocation,20220826_053000.WAV,
22,273.5615,273.571,39218.0,59886.0,0.605,Echolocation,20220826_053000.WAV,
23,273.7475,273.7558,39218.0,50475.0,0.562,Echolocation,20220826_053000.WAV,
24,273.8355,273.8453,40078.0,54342.0,0.584,Echolocation,20220826_053000.WAV,
25,274.0255,274.0353,40078.0,53962.0,0.557,Echolocation,20220826_053000.WAV,
26,274.2175,274.2269,39218.0,52605.0,0.605,Echolocation,20220826_053000.WAV,
27,274.3125,274.321,40078.0,51433.0,0.583,Echolocation,20220826_053000.WAV,
28,274.4115,274.4213,40937.0,55931.0,0.575,Echolocation,20220826_053000.WAV,
29,274.7125,274.721,40078.0,54368.0,0.575,Echolocation,20220826_053000.WAV,
30,274.8125,274.8226,39218.0,51661.0,0.545,Echolocation,20220826_053000.WAV,
31,274.9125,274.9221,40078.0,53290.0,0.594,Echolocation,20220826_053000.WAV,
32,275.1115,275.1212,40078.0,52906.0,0.596,Echolocation,20220826_053000.WAV,
33,275.2255,275.2354,39218.0,53713.0,0.573,Echolocation,20220826_053000.WAV,
34,275.3215,275.3296,39218.0,52723.0,0.535,Echolocation,20220826_053000.WAV,
35,275.4155,275.4247,40078.0,54632.0,0.573,Echolocation,20220826_053000.WAV,
36,275.5115,275.5216,40078.0,56178.0,0.591,Echolocation,20220826_053000.WAV,
37,275.5915,275.5993,40078.0,56765.0,0.602,Echolocation,20220826_053000.WAV,
38,275.6835,275.6922,40937.0,59439.0,0.607,Echolocation,20220826_053000.WAV,
39,275.7785,275.7878,40937.0,56046.0,0.63,Echolocation,20220826_053000.WAV,
40,275.8685,275.8754,39218.0,58287.0,0.601,Echolocation,20220826_053000.WAV,
41,276.2365,276.2439,40937.0,53036.0,0.502,Echolocation,20220826_053000.WAV,
42,276.5095,276.519,40937.0,50987.0,0.537,Echolocation,20220826_053000.WAV,
43,276.6245,276.6316,39218.0,68340.0,0.505,Echolocation,20220826_053000.WAV,
44,276.8785,276.8858,40937.0,55579.0,0.528,Echolocation,20220826_053000.WAV,
45,276.9115,276.9201,40078.0,67675.0,0.506,Echolocation,20220826_053000.WAV,
46,277.0035,277.0129,38359.0,62362.0,0.559,Echolocation,20220826_053000.WAV,
47,277.0955,277.1046,40078.0,66960.0,0.527,Echolocation,20220826_053000.WAV,
48,277.1915,277.2003,40078.0,68097.0,0.52,Echolocation,20220826_053000.WAV,
49,277.4605,277.4676,40078.0,48624.0,0.569,Echolocation,20220826_053000.WAV,
50,277.4775,277.4876,40078.0,57664.0,0.503,Echolocation,20220826_053000.WAV,
51,277.5565,277.5666,40937.0,57042.0,0.505,Echolocation,20220826_053000.WAV,
52,277.5715,277.5802,40937.0,61510.0,0.557,Echolocation,20220826_053000.WAV,
53,277.7645,277.7739,40937.0,65421.0,0.521,Echolocation,20220826_053000.WAV,
54,277.8655,277.8736,39218.0,54440.0,0.603,Echolocation,20220826_053000.WAV,
55,277.9585,277.9675,39218.0,62384.0,0.577,Echolocation,20220826_053000.WAV,
56,278.0635,278.0724,40078.0,62675.0,0.592,Echolocation,20220826_053000.WAV,
57,278.2615,278.2717,39218.0,58971.0,0.603,Echolocation,20220826_053000.WAV,
58,278.4675,278.4779,38359.0,60237.0,0.587,Echolocation,20220826_053000.WAV,
59,278.5525,278.5603,38359.0,58258.0,0.634,Echolocation,20220826_053000.WAV,
60,278.6305,278.638,39218.0,55469.0,0.541,Echolocation,20220826_053000.WAV,
61,278.7415,278.7513,40078.0,60708.0,0.609,Echolocation,20220826_053000.WAV,
62,278.9955,279.0035,40937.0,55078.0,0.545,Echolocation,20220826_053000.WAV,
63,279.1905,279.1994,40078.0,50640.0,0.55,Echolocation,20220826_053000.WAV,
64,279.3925,279.4027,40078.0,55344.0,0.657,Echolocation,20220826_053000.WAV,
65,279.5725,279.5827,39218.0,51257.0,0.551,Echolocation,20220826_053000.WAV,
66,279.6745,279.6833,39218.0,52113.0,0.56,Echolocation,20220826_053000.WAV,
67,279.7755,279.7846,40078.0,56729.0,0.607,Echolocation,20220826_053000.WAV,
68,279.9765,279.9866,39218.0,52869.0,0.515,Echolocation,20220826_053000.WAV,
69,280.0825,280.0925,40078.0,54510.0,0.585,Echolocation,20220826_053000.WAV,
70,280.4005,280.4107,39218.0,51598.0,0.548,Echolocation,20220826_053000.WAV,
71,280.5065,280.5165,40078.0,51943.0,0.553,Echolocation,20220826_053000.WAV,
72,280.6095,280.6189,40078.0,53421.0,0.63,Echolocation,20220826_053000.WAV,
73,280.8135,280.8234,40078.0,54254.0,0.568,Echolocation,20220826_053000.WAV,
74,280.9145,280.9256,39218.0,57733.0,0.6,Echolocation,20220826_053000.WAV,
75,281.3035,281.3131,40078.0,57113.0,0.607,Echolocation,20220826_053000.WAV,
76,281.4015,281.4101,40078.0,53241.0,0.575,Echolocation,20220826_053000.WAV,
77,281.4905,281.4995,40078.0,57802.0,0.586,Echolocation,20220826_053000.WAV,
78,281.6605,281.6693,40078.0,55304.0,0.568,Echolocation,20220826_053000.WAV,
79,281.7565,281.7658,40078.0,59359.0,0.617,Echolocation,20220826_053000.WAV,
80,283.6765,283.6827,38359.0,61415.0,0.508,Echolocation,20220826_053000.WAV,
81,284.3075,284.3171,38359.0,61442.0,0.532,Echolocation,20220826_053000.WAV,
82,284.3855,284.3948,38359.0,59024.0,0.645,Echolocation,20220826_053000.WAV,
83,284.5725,284.5819,39218.0,59886.0,0.628,Echolocation,20220826_053000.WAV,
84,284.7425,284.7525,39218.0,51347.0,0.589,Echolocation,20220826_053000.WAV,
85,284.8315,284.8402,40078.0,59393.0,0.629,Echolocation,20220826_053000.WAV,
86,285.0175,285.0264,39218.0,52737.0,0.512,Echolocation,20220826_053000.WAV,
87,285.1065,285.1163,40078.0,55639.0,0.582,Echolocation,20220826_053000.WAV,
88,285.1985,285.208,39218.0,52336.0,0.637,Echolocation,20220826_053000.WAV,
89,285.2895,285.2987,39218.0,54409.0,0.627,Echolocation,20220826_053000.WAV,
90,285.4785,285.488,39218.0,55496.0,0.594,Echolocation,20220826_053000.WAV,
91,285.5735,285.5824,40078.0,52856.0,0.529,Echolocation,20220826_053000.WAV,
92,285.6705,285.6797,40937.0,53938.0,0.548,Echolocation,20220826_053000.WAV,
93,285.8605,285.8694,40937.0,52624.0,0.542,Echolocation,20220826_053000.WAV,
94,285.9565,285.9658,40937.0,52996.0,0.584,Echolocation,20220826_053000.WAV,
95,286.1515,286.1597,40078.0,52401.0,0.559,Echolocation,20220826_053000.WAV,
96,286.6225,286.6308,40937.0,60126.0,0.621,Echolocation,20220826_053000.WAV,
97,286.8975,286.9068,41796.0,61074.0,0.558,Echolocation,20220826_053000.WAV,
