start_time,end_time,low_freq,high_freq,detection_confidence,event,input_file,Collide
538.4315,538.4383,48671.0,58558.0,0.517,Echolocation,20221017_030000.WAV,
538.5245,538.532,46093.0,61749.0,0.538,Echolocation,20221017_030000.WAV,
538.6085,538.6148,45234.0,61509.0,0.617,Echolocation,20221017_030000.WAV,
538.7915,538.8006,44375.0,62864.0,0.636,Echolocation,20221017_030000.WAV,
538.9795,538.9857,43515.0,63993.0,0.537,Echolocation,20221017_030000.WAV,
539.0755,539.0818,43515.0,63971.0,0.599,Echolocation,20221017_030000.WAV,
539.1725,539.1779,43515.0,61654.0,0.614,Echolocation,20221017_030000.WAV,
539.2715,539.2779,42656.0,63305.0,0.596,Echolocation,20221017_030000.WAV,
539.3665,539.3727,43515.0,63692.0,0.64,Echolocation,20221017_030000.WAV,
539.4655,539.4728,42656.0,62062.0,0.614,Echolocation,20221017_030000.WAV,
539.6585,539.665,40937.0,72552.0,0.557,Echolocation,20221017_030000.WAV,
539.7495,539.7565,43515.0,63950.0,0.674,Echolocation,20221017_030000.WAV,
539.8795,539.8855,46093.0,65382.0,0.703,Echolocation,20221017_030000.WAV,
539.9675,539.9736,43515.0,67322.0,0.647,Echolocation,20221017_030000.WAV,
540.0675,540.0761,45234.0,66442.0,0.667,Echolocation,20221017_030000.WAV,
540.1665,540.1733,43515.0,65877.0,0.709,Echolocation,20221017_030000.WAV,
540.2625,540.2678,43515.0,70533.0,0.677,Echolocation,20221017_030000.WAV,
540.3515,540.3569,45234.0,66087.0,0.732,Echolocation,20221017_030000.WAV,
540.4515,540.4566,43515.0,69359.0,0.728,Echolocation,20221017_030000.WAV,
540.5425,540.5483,42656.0,67607.0,0.656,Echolocation,20221017_030000.WAV,
540.6385,540.6448,44375.0,70108.0,0.675,Echolocation,20221017_030000.WAV,
540.7275,540.7331,42656.0,73666.0,0.605,Echolocation,20221017_030000.WAV,
540.8305,540.836,46093.0,71188.0,0.631,Echolocation,20221017_030000.WAV,
540.9245,540.93,43515.0,68740.0,0.57,Echolocation,20221017_030000.WAV,
541.0225,541.0275,44375.0,69280.0,0.613,Echolocation,20221017_030000.WAV,
541.1135,541.1191,43515.0,68966.0,0.535,Echolocation,20221017_030000.WAV,
541.3015,541.3082,45234.0,67735.0,0.544,Echolocation,20221017_030000.WAV,
541.4955,541.5008,42656.0,64717.0,0.565,Echolocation,20221017_030000.WAV,
541.5955,541.6008,44375.0,65565.0,0.583,Echolocation,20221017_030000.WAV,
541.6905,541.6954,43515.0,65731.0,0.661,Echolocation,20221017_030000.WAV,
541.7845,541.7898,43515.0,68233.0,0.54,Echolocation,20221017_030000.WAV,
541.8815,541.8867,43515.0,64256.0,0.535,Echolocation,20221017_030000.WAV,
541.9805,541.9856,46953.0,62932.0,0.624,Echolocation,20221017_030000.WAV,
542.1745,542.1803,43515.0,60180.0,0.53,Echolocation,20221017_030000.WAV,
542.2275,542.2326,47812.0,62804.0,0.538,Echolocation,20221017_030000.WAV,
542.2935,542.2988,42656.0,60878.0,0.517,Echolocation,20221017_030000.WAV,
542.3705,542.3773,44375.0,56023.0,0.531,Echolocation,20221017_030000.WAV,
542.4585,542.4635,42656.0,57293.0,0.506,Echolocation,20221017_030000.WAV,
542.5575,542.5648,45234.0,59155.0,0.532,Echolocation,20221017_030000.WAV,
542.6485,542.6542,44375.0,60242.0,0.6,Echolocation,20221017_030000.WAV,
542.8275,542.8339,45234.0,58304.0,0.61,Echolocation,20221017_030000.WAV,
543.1895,543.197,44375.0,59656.0,0.635,Echolocation,20221017_030000.WAV,
543.3815,543.389,45234.0,60060.0,0.655,Echolocation,20221017_030000.WAV,
543.5695,543.582,43515.0,56929.0,0.526,Echolocation,20221017_030000.WAV,
543.7505,543.7599,43515.0,55220.0,0.577,Echolocation,20221017_030000.WAV,
809.3235,809.3362,23750.0,29318.0,0.576,Echolocation,20221017_030000.WAV,
809.5965,809.6077,24609.0,30330.0,0.623,Echolocation,20221017_030000.WAV,
809.9235,809.9327,25468.0,31629.0,0.649,Echolocation,20221017_030000.WAV,
810.0545,810.0643,26328.0,32119.0,0.653,Echolocation,20221017_030000.WAV,
810.3015,810.3117,25468.0,30944.0,0.678,Echolocation,20221017_030000.WAV,
810.5595,810.5702,25468.0,31681.0,0.695,Echolocation,20221017_030000.WAV,
810.8155,810.8263,25468.0,31781.0,0.575,Echolocation,20221017_030000.WAV,
811.0805,811.0906,25468.0,32100.0,0.714,Echolocation,20221017_030000.WAV,
811.2235,811.2328,26328.0,33720.0,0.691,Echolocation,20221017_030000.WAV,
811.3765,811.3858,26328.0,32865.0,0.531,Echolocation,20221017_030000.WAV,
811.6725,811.6816,26328.0,33196.0,0.688,Echolocation,20221017_030000.WAV,
811.8265,811.8371,25468.0,32402.0,0.718,Echolocation,20221017_030000.WAV,
812.1085,812.1192,25468.0,30570.0,0.606,Echolocation,20221017_030000.WAV,
812.6515,812.6643,25468.0,31626.0,0.555,Echolocation,20221017_030000.WAV,
812.8755,812.8885,24609.0,33920.0,0.581,Echolocation,20221017_030000.WAV,
813.3705,813.3852,23750.0,29206.0,0.614,Echolocation,20221017_030000.WAV,
813.6135,813.6309,23750.0,27789.0,0.527,Echolocation,20221017_030000.WAV,
813.8565,813.8724,22890.0,28234.0,0.58,Echolocation,20221017_030000.WAV,
814.1025,814.1197,22890.0,28391.0,0.553,Echolocation,20221017_030000.WAV,
814.3485,814.3643,23750.0,27717.0,0.645,Echolocation,20221017_030000.WAV,
814.6645,814.6807,22890.0,28330.0,0.588,Echolocation,20221017_030000.WAV,
815.0395,815.0562,22890.0,28307.0,0.582,Echolocation,20221017_030000.WAV,
815.2885,815.3047,23750.0,28171.0,0.536,Echolocation,20221017_030000.WAV,
815.9305,815.9471,23750.0,27647.0,0.583,Echolocation,20221017_030000.WAV,
816.2765,816.2907,22890.0,27620.0,0.681,Echolocation,20221017_030000.WAV,
816.9435,816.9565,22890.0,28800.0,0.619,Echolocation,20221017_030000.WAV,
817.2545,817.2669,22890.0,27723.0,0.662,Echolocation,20221017_030000.WAV,
817.7045,817.7184,22890.0,28244.0,0.652,Echolocation,20221017_030000.WAV,
818.3455,818.3585,23750.0,28514.0,0.599,Echolocation,20221017_030000.WAV,
818.8905,818.9052,22890.0,26954.0,0.587,Echolocation,20221017_030000.WAV,
825.1455,825.1538,26328.0,33974.0,0.536,Echolocation,20221017_030000.WAV,
825.3835,825.3922,27187.0,33657.0,0.688,Echolocation,20221017_030000.WAV,
825.8465,825.857,25468.0,31829.0,0.564,Echolocation,20221017_030000.WAV,
845.3675,845.3766,27187.0,32933.0,0.507,Echolocation,20221017_030000.WAV,
845.4915,845.5009,26328.0,33459.0,0.561,Echolocation,20221017_030000.WAV,
959.4425,959.4599,24609.0,28211.0,0.608,Echolocation,20221017_030000.WAV,
960.1715,960.1891,24609.0,28249.0,0.506,Echolocation,20221017_030000.WAV,
961.3905,961.4089,23750.0,26521.0,0.68,Echolocation,20221017_030000.WAV,
961.8775,961.8962,24609.0,30100.0,0.508,Echolocation,20221017_030000.WAV,
962.1145,962.131,24609.0,29341.0,0.607,Echolocation,20221017_030000.WAV,
962.4215,962.4409,24609.0,29669.0,0.519,Echolocation,20221017_030000.WAV,
962.8745,962.8927,23750.0,27012.0,0.563,Echolocation,20221017_030000.WAV,
963.1565,963.1719,25468.0,29008.0,0.69,Echolocation,20221017_030000.WAV,
963.5055,963.5246,24609.0,29791.0,0.506,Echolocation,20221017_030000.WAV,
963.9635,963.9805,23750.0,27213.0,0.667,Echolocation,20221017_030000.WAV,
965.0715,965.091,23750.0,27136.0,0.515,Echolocation,20221017_030000.WAV,
965.6755,965.6921,23750.0,27796.0,0.579,Echolocation,20221017_030000.WAV,
965.9835,966.0007,23750.0,28077.0,0.525,Echolocation,20221017_030000.WAV,
966.3105,966.3283,23750.0,28133.0,0.571,Echolocation,20221017_030000.WAV,
967.1055,967.1219,22890.0,27810.0,0.642,Echolocation,20221017_030000.WAV,
968.1945,968.2101,22890.0,27429.0,0.673,Echolocation,20221017_030000.WAV,
968.6755,968.6909,23750.0,28176.0,0.599,Echolocation,20221017_030000.WAV,
969.4465,969.4614,23750.0,27998.0,0.553,Echolocation,20221017_030000.WAV,
1107.9825,1107.9974,24609.0,28729.0,0.637,Echolocation,20221017_030000.WAV,
1110.0765,1110.0948,25468.0,29487.0,0.503,Echolocation,20221017_030000.WAV,
1110.3665,1110.379,25468.0,30103.0,0.545,Echolocation,20221017_030000.WAV,
1110.8085,1110.8241,24609.0,27792.0,0.66,Echolocation,20221017_030000.WAV,
1111.2395,1111.2522,25468.0,30232.0,0.675,Echolocation,20221017_030000.WAV,
1111.5165,1111.5333,25468.0,30267.0,0.53,Echolocation,20221017_030000.WAV,
1111.8345,1111.8489,24609.0,28563.0,0.65,Echolocation,20221017_030000.WAV,
1112.6005,1112.6179,24609.0,28185.0,0.613,Echolocation,20221017_030000.WAV,
1113.0445,1113.0591,25468.0,29032.0,0.625,Echolocation,20221017_030000.WAV,
1113.7745,1113.7918,25468.0,29600.0,0.524,Echolocation,20221017_030000.WAV,
1114.3985,1114.4173,25468.0,30711.0,0.518,Echolocation,20221017_030000.WAV,
1114.6945,1114.7105,24609.0,29738.0,0.648,Echolocation,20221017_030000.WAV,
1115.1335,1115.1493,25468.0,29454.0,0.532,Echolocation,20221017_030000.WAV,
1115.5715,1115.5874,24609.0,27642.0,0.737,Echolocation,20221017_030000.WAV,
1116.5945,1116.6122,24609.0,27726.0,0.6,Echolocation,20221017_030000.WAV,
1116.7685,1116.7858,26328.0,32443.0,0.505,Echolocation,20221017_030000.WAV,
1118.5065,1118.5219,24609.0,30637.0,0.594,Echolocation,20221017_030000.WAV,
1118.9635,1118.9787,24609.0,28277.0,0.676,Echolocation,20221017_030000.WAV,
1119.5545,1119.5711,25468.0,29794.0,0.542,Echolocation,20221017_030000.WAV,
1124.2965,1124.3135,23750.0,28650.0,0.673,Echolocation,20221017_030000.WAV,
1125.3045,1125.3217,23750.0,28337.0,0.597,Echolocation,20221017_030000.WAV,
1125.4605,1125.4746,26328.0,31751.0,0.612,Echolocation,20221017_030000.WAV,
1126.1225,1126.1345,25468.0,31185.0,0.666,Echolocation,20221017_030000.WAV,
1126.4605,1126.4773,23750.0,27742.0,0.645,Echolocation,20221017_030000.WAV,
1127.1805,1127.1964,23750.0,26878.0,0.693,Echolocation,20221017_030000.WAV,
1128.0445,1128.0653,22890.0,26033.0,0.694,Echolocation,20221017_030000.WAV,
1128.5125,1128.5282,24609.0,28363.0,0.657,Echolocation,20221017_030000.WAV,
1130.4375,1130.4565,22890.0,27070.0,0.547,Echolocation,20221017_030000.WAV,
1132.4125,1132.4306,23750.0,27753.0,0.503,Echolocation,20221017_030000.WAV,
1516.2675,1516.2798,27187.0,32510.0,0.552,Echolocation,20221017_030000.WAV,
1520.2495,1520.2639,27187.0,31069.0,0.505,Echolocation,20221017_030000.WAV,
1520.7395,1520.7507,27187.0,33836.0,0.633,Echolocation,20221017_030000.WAV,
1521.3335,1521.3451,27187.0,33612.0,0.687,Echolocation,20221017_030000.WAV,
1521.5785,1521.5911,27187.0,33707.0,0.692,Echolocation,20221017_030000.WAV,
1521.8155,1521.8279,27187.0,35433.0,0.674,Echolocation,20221017_030000.WAV,
1522.0535,1522.0664,27187.0,34670.0,0.678,Echolocation,20221017_030000.WAV,
1522.2005,1522.2131,27187.0,35579.0,0.687,Echolocation,20221017_030000.WAV,
1522.3325,1522.3451,27187.0,35637.0,0.65,Echolocation,20221017_030000.WAV,
1522.5555,1522.5669,27187.0,35512.0,0.709,Echolocation,20221017_030000.WAV,
1522.7805,1522.7917,27187.0,34375.0,0.675,Echolocation,20221017_030000.WAV,
1523.0305,1523.0418,27187.0,34434.0,0.577,Echolocation,20221017_030000.WAV,
1523.2755,1523.2869,27187.0,34702.0,0.704,Echolocation,20221017_030000.WAV,
1523.5115,1523.5245,27187.0,35039.0,0.717,Echolocation,20221017_030000.WAV,
1523.7425,1523.7533,27187.0,35589.0,0.675,Echolocation,20221017_030000.WAV,
1523.8685,1523.8791,27187.0,36591.0,0.674,Echolocation,20221017_030000.WAV,
1524.0825,1524.0941,27187.0,33571.0,0.733,Echolocation,20221017_030000.WAV,
1524.2965,1524.3083,27187.0,36511.0,0.69,Echolocation,20221017_030000.WAV,
1524.5285,1524.54,27187.0,33783.0,0.734,Echolocation,20221017_030000.WAV,
1524.6575,1524.667,27187.0,35009.0,0.736,Echolocation,20221017_030000.WAV,
1524.8925,1524.9051,27187.0,36402.0,0.674,Echolocation,20221017_030000.WAV,
1525.0185,1525.0292,27187.0,38871.0,0.747,Echolocation,20221017_030000.WAV,
1525.2585,1525.2701,27187.0,36825.0,0.696,Echolocation,20221017_030000.WAV,
1525.4045,1525.4163,27187.0,35886.0,0.712,Echolocation,20221017_030000.WAV,
1525.6345,1525.6486,27187.0,35246.0,0.604,Echolocation,20221017_030000.WAV,
1525.7955,1525.8085,28046.0,37633.0,0.608,Echolocation,20221017_030000.WAV,
1526.0365,1526.048,27187.0,36712.0,0.733,Echolocation,20221017_030000.WAV,
1526.2665,1526.2788,27187.0,37118.0,0.671,Echolocation,20221017_030000.WAV,
1526.5055,1526.5171,27187.0,38185.0,0.678,Echolocation,20221017_030000.WAV,
1526.7435,1526.7579,27187.0,34634.0,0.536,Echolocation,20221017_030000.WAV,
1526.8865,1526.9001,28046.0,36776.0,0.611,Echolocation,20221017_030000.WAV,
1527.1415,1527.1534,27187.0,36647.0,0.643,Echolocation,20221017_030000.WAV,
1527.3815,1527.3928,27187.0,37181.0,0.721,Echolocation,20221017_030000.WAV,
1527.6175,1527.6306,27187.0,36557.0,0.648,Echolocation,20221017_030000.WAV,
1527.8375,1527.8498,26328.0,37136.0,0.649,Echolocation,20221017_030000.WAV,
1528.0715,1528.0863,27187.0,35423.0,0.625,Echolocation,20221017_030000.WAV,
1528.3205,1528.3341,26328.0,37522.0,0.668,Echolocation,20221017_030000.WAV,
1528.5835,1528.6005,27187.0,35211.0,0.564,Echolocation,20221017_030000.WAV,
1528.7405,1528.753,27187.0,37639.0,0.666,Echolocation,20221017_030000.WAV,
1528.9835,1528.9979,27187.0,34981.0,0.664,Echolocation,20221017_030000.WAV,
1529.1355,1529.1495,27187.0,39029.0,0.707,Echolocation,20221017_030000.WAV,
1529.3755,1529.3895,26328.0,32898.0,0.637,Echolocation,20221017_030000.WAV,
1529.6245,1529.6387,26328.0,33772.0,0.574,Echolocation,20221017_030000.WAV,
1529.8575,1529.8715,26328.0,33853.0,0.643,Echolocation,20221017_030000.WAV,
1529.9735,1529.9858,27187.0,40661.0,0.667,Echolocation,20221017_030000.WAV,
1530.1935,1530.2064,26328.0,38214.0,0.658,Echolocation,20221017_030000.WAV,
1530.4465,1530.4608,26328.0,35162.0,0.594,Echolocation,20221017_030000.WAV,
1530.5885,1530.6008,27187.0,35641.0,0.588,Echolocation,20221017_030000.WAV,
1530.8035,1530.8188,26328.0,34011.0,0.579,Echolocation,20221017_030000.WAV,
1530.9285,1530.9422,27187.0,37868.0,0.669,Echolocation,20221017_030000.WAV,
1531.0575,1531.0715,27187.0,38033.0,0.643,Echolocation,20221017_030000.WAV,
1531.2775,1531.2919,26328.0,36316.0,0.598,Echolocation,20221017_030000.WAV,
1531.5285,1531.5433,26328.0,37236.0,0.636,Echolocation,20221017_030000.WAV,
1531.7685,1531.7815,26328.0,36934.0,0.661,Echolocation,20221017_030000.WAV,
1531.8945,1531.9076,27187.0,37329.0,0.678,Echolocation,20221017_030000.WAV,
1532.1235,1532.1349,27187.0,36898.0,0.693,Echolocation,20221017_030000.WAV,
1532.3525,1532.3643,27187.0,42064.0,0.767,Echolocation,20221017_030000.WAV,
1532.6065,1532.6199,25468.0,36857.0,0.648,Echolocation,20221017_030000.WAV,
1532.8665,1532.8782,27187.0,35234.0,0.597,Echolocation,20221017_030000.WAV,
1533.1455,1533.1588,27187.0,36596.0,0.684,Echolocation,20221017_030000.WAV,
1533.4035,1533.4169,26328.0,34068.0,0.666,Echolocation,20221017_030000.WAV,
1533.6245,1533.6379,26328.0,39543.0,0.661,Echolocation,20221017_030000.WAV,
1533.8685,1533.8827,26328.0,34572.0,0.61,Echolocation,20221017_030000.WAV,
1534.1255,1534.1391,27187.0,34549.0,0.557,Echolocation,20221017_030000.WAV,
1534.2805,1534.2939,27187.0,41596.0,0.692,Echolocation,20221017_030000.WAV,
1534.5115,1534.526,26328.0,33895.0,0.592,Echolocation,20221017_030000.WAV,
1534.7525,1534.7668,24609.0,33674.0,0.553,Echolocation,20221017_030000.WAV,
1535.0035,1535.0191,26328.0,32522.0,0.564,Echolocation,20221017_030000.WAV,
1535.2415,1535.2555,26328.0,34503.0,0.622,Echolocation,20221017_030000.WAV,
1535.4995,1535.514,26328.0,31963.0,0.558,Echolocation,20221017_030000.WAV,
1535.7535,1535.7691,26328.0,31666.0,0.672,Echolocation,20221017_030000.WAV,
1535.9875,1535.9998,26328.0,33030.0,0.598,Echolocation,20221017_030000.WAV,
1536.2365,1536.2517,26328.0,32215.0,0.553,Echolocation,20221017_030000.WAV,
1536.5995,1536.6138,26328.0,32147.0,0.58,Echolocation,20221017_030000.WAV,
1537.0985,1537.1154,26328.0,31761.0,0.524,Echolocation,20221017_030000.WAV,
1537.2415,1537.2572,27187.0,32073.0,0.513,Echolocation,20221017_030000.WAV,
1541.8835,1541.9019,25468.0,29423.0,0.564,Echolocation,20221017_030000.WAV,
1614.3335,1614.3496,25468.0,28053.0,0.537,Echolocation,20221017_030000.WAV,
1668.1025,1668.1203,25468.0,29905.0,0.503,Echolocation,20221017_030000.WAV,
162.5185,162.5325,27187.0,31201.0,0.54,Echolocation,20221017_033000.WAV,
162.7655,162.7791,27187.0,31606.0,0.565,Echolocation,20221017_033000.WAV,
163.1685,163.1808,27187.0,33138.0,0.56,Echolocation,20221017_033000.WAV,
163.3945,163.4094,27187.0,31214.0,0.526,Echolocation,20221017_033000.WAV,
163.6385,163.6504,27187.0,33198.0,0.632,Echolocation,20221017_033000.WAV,
164.0315,164.0424,28046.0,34958.0,0.578,Echolocation,20221017_033000.WAV,
164.2715,164.2842,27187.0,32860.0,0.552,Echolocation,20221017_033000.WAV,
164.5345,164.5465,27187.0,32862.0,0.585,Echolocation,20221017_033000.WAV,
164.6775,164.689,27187.0,35029.0,0.673,Echolocation,20221017_033000.WAV,
164.8875,164.9003,27187.0,31351.0,0.616,Echolocation,20221017_033000.WAV,
165.0195,165.0305,28906.0,33403.0,0.587,Echolocation,20221017_033000.WAV,
165.1695,165.1813,27187.0,33986.0,0.719,Echolocation,20221017_033000.WAV,
165.4005,165.4123,27187.0,33735.0,0.607,Echolocation,20221017_033000.WAV,
165.6545,165.6671,27187.0,33851.0,0.573,Echolocation,20221017_033000.WAV,
165.9025,165.916,27187.0,32444.0,0.642,Echolocation,20221017_033000.WAV,
166.1655,166.1784,27187.0,33869.0,0.643,Echolocation,20221017_033000.WAV,
166.4145,166.4297,26328.0,31344.0,0.546,Echolocation,20221017_033000.WAV,
166.5755,166.5898,27187.0,35117.0,0.636,Echolocation,20221017_033000.WAV,
166.8145,166.8279,26328.0,35006.0,0.674,Echolocation,20221017_033000.WAV,
167.05349999999999,167.0671,27187.0,34816.0,0.632,Echolocation,20221017_033000.WAV,
167.3205,167.3334,27187.0,34662.0,0.72,Echolocation,20221017_033000.WAV,
167.5675,167.57920000000001,27187.0,34907.0,0.742,Echolocation,20221017_033000.WAV,
167.5685,167.576,55546.0,61583.0,0.506,Echolocation,20221017_033000.WAV,
167.7395,167.7506,27187.0,35627.0,0.761,Echolocation,20221017_033000.WAV,
168.0195,168.0316,27187.0,33569.0,0.763,Echolocation,20221017_033000.WAV,
168.2845,168.2983,27187.0,32803.0,0.745,Echolocation,20221017_033000.WAV,
168.5225,168.5344,27187.0,32924.0,0.788,Echolocation,20221017_033000.WAV,
168.6775,168.6881,27187.0,39466.0,0.742,Echolocation,20221017_033000.WAV,
168.9105,168.9215,27187.0,37680.0,0.801,Echolocation,20221017_033000.WAV,
169.1415,169.1531,27187.0,35260.0,0.785,Echolocation,20221017_033000.WAV,
169.2995,169.3096,27187.0,39533.0,0.821,Echolocation,20221017_033000.WAV,
169.5435,169.5554,27187.0,37114.0,0.778,Echolocation,20221017_033000.WAV,
169.6925,169.7048,27187.0,33620.0,0.676,Echolocation,20221017_033000.WAV,
169.89249999999998,169.90449999999998,27187.0,37604.0,0.639,Echolocation,20221017_033000.WAV,
170.0565,170.069,27187.0,35168.0,0.646,Echolocation,20221017_033000.WAV,
170.2905,170.3029,27187.0,34332.0,0.632,Echolocation,20221017_033000.WAV,
170.44650000000001,170.4591,27187.0,33254.0,0.539,Echolocation,20221017_033000.WAV,
170.6805,170.6933,27187.0,34363.0,0.515,Echolocation,20221017_033000.WAV,
171.1335,171.1462,27187.0,33773.0,0.577,Echolocation,20221017_033000.WAV,
317.7625,317.7702,45234.0,63978.0,0.507,Echolocation,20221017_033000.WAV,
317.9385,317.9484,46093.0,63035.0,0.554,Echolocation,20221017_033000.WAV,
318.0225,318.0314,48671.0,62600.0,0.512,Echolocation,20221017_033000.WAV,
318.1095,318.1168,46093.0,62263.0,0.556,Echolocation,20221017_033000.WAV,
318.1815,318.1879,46953.0,63675.0,0.549,Echolocation,20221017_033000.WAV,
318.2455,318.2533,47812.0,64901.0,0.614,Echolocation,20221017_033000.WAV,
318.3085,318.3167,47812.0,64546.0,0.585,Echolocation,20221017_033000.WAV,
318.3865,318.3938,46953.0,66330.0,0.577,Echolocation,20221017_033000.WAV,
318.4675,318.4781,47812.0,64760.0,0.564,Echolocation,20221017_033000.WAV,
318.5475,318.5554,47812.0,66531.0,0.547,Echolocation,20221017_033000.WAV,
318.6095,318.6187,44375.0,68931.0,0.559,Echolocation,20221017_033000.WAV,
318.6705,318.6788,45234.0,68029.0,0.651,Echolocation,20221017_033000.WAV,
318.7305,318.7383,45234.0,71205.0,0.552,Echolocation,20221017_033000.WAV,
318.8155,318.8232,47812.0,62395.0,0.577,Echolocation,20221017_033000.WAV,
318.8975,318.9068,46093.0,66716.0,0.576,Echolocation,20221017_033000.WAV,
318.9815,318.9901,46093.0,64765.0,0.655,Echolocation,20221017_033000.WAV,
319.1495,319.1577,45234.0,67528.0,0.619,Echolocation,20221017_033000.WAV,
319.2305,319.2385,43515.0,66331.0,0.629,Echolocation,20221017_033000.WAV,
319.3195,319.331,46093.0,64209.0,0.616,Echolocation,20221017_033000.WAV,
319.4065,319.41610000000003,45234.0,68033.0,0.616,Echolocation,20221017_033000.WAV,
319.4895,319.4992,43515.0,63199.0,0.517,Echolocation,20221017_033000.WAV,
319.5855,319.5975,45234.0,65224.0,0.552,Echolocation,20221017_033000.WAV,
319.6705,319.6793,45234.0,67287.0,0.63,Echolocation,20221017_033000.WAV,
319.7675,319.7775,45234.0,60184.0,0.533,Echolocation,20221017_033000.WAV,
319.8625,319.8713,45234.0,63431.0,0.522,Echolocation,20221017_033000.WAV,
320.4315,320.4407,44375.0,64373.0,0.619,Echolocation,20221017_033000.WAV,
320.6185,320.6304,45234.0,62592.0,0.605,Echolocation,20221017_033000.WAV,
320.8015,320.8098,46093.0,59115.0,0.541,Echolocation,20221017_033000.WAV,
320.9825,320.9924,45234.0,58793.0,0.536,Echolocation,20221017_033000.WAV,
321.6305,321.6387,46953.0,63802.0,0.537,Echolocation,20221017_033000.WAV,
321.7145,321.7231,47812.0,58326.0,0.524,Echolocation,20221017_033000.WAV,
321.8095,321.8187,44375.0,58453.0,0.574,Echolocation,20221017_033000.WAV,
322.5415,322.5487,46953.0,57532.0,0.634,Echolocation,20221017_033000.WAV,
322.8235,322.8318,46953.0,55921.0,0.503,Echolocation,20221017_033000.WAV,
322.9185,322.9263,46093.0,55579.0,0.534,Echolocation,20221017_033000.WAV,
334.6855,334.6939,48671.0,59072.0,0.504,Echolocation,20221017_033000.WAV,
334.7625,334.7716,46093.0,62419.0,0.561,Echolocation,20221017_033000.WAV,
334.9425,334.9495,46093.0,61040.0,0.575,Echolocation,20221017_033000.WAV,
335.1245,335.1332,46093.0,59205.0,0.635,Echolocation,20221017_033000.WAV,
335.2215,335.2313,46953.0,63929.0,0.632,Echolocation,20221017_033000.WAV,
335.3105,335.3191,47812.0,63032.0,0.67,Echolocation,20221017_033000.WAV,
335.3815,335.3882,48671.0,64966.0,0.664,Echolocation,20221017_033000.WAV,
335.4805,335.4919,46093.0,67674.0,0.619,Echolocation,20221017_033000.WAV,
335.5655,335.5772,46093.0,64364.0,0.624,Echolocation,20221017_033000.WAV,
335.6575,335.6678,46953.0,68939.0,0.611,Echolocation,20221017_033000.WAV,
335.7445,335.7543,46093.0,67973.0,0.66,Echolocation,20221017_033000.WAV,
335.8325,335.8436,46093.0,65441.0,0.596,Echolocation,20221017_033000.WAV,
335.9145,335.9256,46953.0,66975.0,0.514,Echolocation,20221017_033000.WAV,
336.0065,336.0159,46953.0,63751.0,0.54,Echolocation,20221017_033000.WAV,
336.0895,336.1002,45234.0,67360.0,0.661,Echolocation,20221017_033000.WAV,
336.1765,336.185,46953.0,62048.0,0.615,Echolocation,20221017_033000.WAV,
336.2465,336.2541,46953.0,60504.0,0.602,Echolocation,20221017_033000.WAV,
336.3075,336.3169,47812.0,59874.0,0.533,Echolocation,20221017_033000.WAV,
336.4565,336.4647,44375.0,59223.0,0.617,Echolocation,20221017_033000.WAV,
336.5425,336.5504,44375.0,62765.0,0.596,Echolocation,20221017_033000.WAV,
336.6335,336.6399,45234.0,55550.0,0.549,Echolocation,20221017_033000.WAV,
336.7205,336.7316,45234.0,62459.0,0.556,Echolocation,20221017_033000.WAV,
336.9095,336.9197,45234.0,60524.0,0.606,Echolocation,20221017_033000.WAV,
336.9825,336.9926,46093.0,64264.0,0.605,Echolocation,20221017_033000.WAV,
337.1725,337.1821,46093.0,60012.0,0.557,Echolocation,20221017_033000.WAV,
337.2595,337.2674,45234.0,61219.0,0.539,Echolocation,20221017_033000.WAV,
337.4355,337.4451,46093.0,59221.0,0.583,Echolocation,20221017_033000.WAV,
365.3015,365.3104,28046.0,36109.0,0.668,Echolocation,20221017_033000.WAV,
365.4405,365.4498,27187.0,38696.0,0.665,Echolocation,20221017_033000.WAV,
365.7075,365.7169,27187.0,37740.0,0.706,Echolocation,20221017_033000.WAV,
365.9055,365.9147,27187.0,36190.0,0.661,Echolocation,20221017_033000.WAV,
366.0695,366.08,27187.0,34798.0,0.621,Echolocation,20221017_033000.WAV,
366.2095,366.2201,26328.0,38012.0,0.663,Echolocation,20221017_033000.WAV,
366.3385,366.3498,27187.0,40101.0,0.661,Echolocation,20221017_033000.WAV,
366.4965,366.5068,26328.0,37884.0,0.673,Echolocation,20221017_033000.WAV,
366.6385,366.6491,27187.0,34190.0,0.62,Echolocation,20221017_033000.WAV,
366.7695,366.7809,26328.0,34289.0,0.511,Echolocation,20221017_033000.WAV,
366.8975,366.9091,26328.0,34989.0,0.674,Echolocation,20221017_033000.WAV,
367.0345,367.0449,26328.0,35183.0,0.658,Echolocation,20221017_033000.WAV,
367.1745,367.184,26328.0,34403.0,0.688,Echolocation,20221017_033000.WAV,
367.4325,367.444,26328.0,35479.0,0.662,Echolocation,20221017_033000.WAV,
367.5705,367.5824,26328.0,37108.0,0.662,Echolocation,20221017_033000.WAV,
367.7205,367.7339,25468.0,34899.0,0.619,Echolocation,20221017_033000.WAV,
367.9895,368.0011,26328.0,38649.0,0.619,Echolocation,20221017_033000.WAV,
368.1515,368.1651,25468.0,38978.0,0.648,Echolocation,20221017_033000.WAV,
368.2925,368.3089,24609.0,36513.0,0.616,Echolocation,20221017_033000.WAV,
368.4485,368.465,23750.0,34667.0,0.59,Echolocation,20221017_033000.WAV,
