start_time,end_time,low_freq,high_freq,detection_confidence,event,input_file,Collide
180.0925,180.1019,39218.0,54688.0,0.693,Echolocation,20220826_060000.WAV,
180.1905,180.2012,40078.0,54729.0,0.569,Echolocation,20220826_060000.WAV,
180.2905,180.3017,39218.0,58448.0,0.615,Echolocation,20220826_060000.WAV,
180.3935,180.403,39218.0,56408.0,0.643,Echolocation,20220826_060000.WAV,
180.4975,180.507,40078.0,59754.0,0.65,Echolocation,20220826_060000.WAV,
180.5685,180.5767,39218.0,58381.0,0.517,Echolocation,20220826_060000.WAV,
180.8245,180.8337,40078.0,56957.0,0.599,Echolocation,20220826_060000.WAV,
180.9195,180.9298,39218.0,61305.0,0.666,Echolocation,20220826_060000.WAV,
181.0215,181.0315,39218.0,59307.0,0.608,Echolocation,20220826_060000.WAV,
181.1455,181.1558,39218.0,57403.0,0.611,Echolocation,20220826_060000.WAV,
181.2415,181.2515,37500.0,58128.0,0.544,Echolocation,20220826_060000.WAV,
181.4225,181.433,39218.0,59688.0,0.534,Echolocation,20220826_060000.WAV,
181.5145,181.5253,40078.0,52368.0,0.563,Echolocation,20220826_060000.WAV,
181.6125,181.6223,39218.0,57986.0,0.562,Echolocation,20220826_060000.WAV,
181.7055,181.7168,39218.0,56672.0,0.593,Echolocation,20220826_060000.WAV,
181.7995,181.8105,39218.0,59446.0,0.617,Echolocation,20220826_060000.WAV,
182.0025,182.0113,40078.0,61662.0,0.65,Echolocation,20220826_060000.WAV,
182.1115,182.1203,39218.0,59735.0,0.672,Echolocation,20220826_060000.WAV,
182.2185,182.2282,38359.0,61831.0,0.658,Echolocation,20220826_060000.WAV,
182.3185,182.3273,39218.0,64190.0,0.691,Echolocation,20220826_060000.WAV,
182.4185,182.428,39218.0,63684.0,0.603,Echolocation,20220826_060000.WAV,
182.6955,182.7057,38359.0,60274.0,0.665,Echolocation,20220826_060000.WAV,
182.8075,182.8183,38359.0,53510.0,0.535,Echolocation,20220826_060000.WAV,
182.9035,182.9127,39218.0,60068.0,0.674,Echolocation,20220826_060000.WAV,
182.9965,183.0067,38359.0,59540.0,0.673,Echolocation,20220826_060000.WAV,
183.0925,183.1019,38359.0,55693.0,0.635,Echolocation,20220826_060000.WAV,
183.2855,183.2954,39218.0,51920.0,0.632,Echolocation,20220826_060000.WAV,
183.3915,183.4021,38359.0,48380.0,0.516,Echolocation,20220826_060000.WAV,
183.5795,183.5891,39218.0,54438.0,0.639,Echolocation,20220826_060000.WAV,
183.7875,183.7984,39218.0,53535.0,0.596,Echolocation,20220826_060000.WAV,
184.0045,184.0134,38359.0,49285.0,0.586,Echolocation,20220826_060000.WAV,
184.1055,184.1146,38359.0,48875.0,0.552,Echolocation,20220826_060000.WAV,
184.3225,184.3326,39218.0,49572.0,0.556,Echolocation,20220826_060000.WAV,
184.6415,184.6524,39218.0,48781.0,0.519,Echolocation,20220826_060000.WAV,
184.7565,184.7664,39218.0,48838.0,0.594,Echolocation,20220826_060000.WAV,
184.8725,184.8827,39218.0,50854.0,0.546,Echolocation,20220826_060000.WAV,
185.1145,185.125,39218.0,50092.0,0.617,Echolocation,20220826_060000.WAV,
185.2165,185.2278,39218.0,52467.0,0.581,Echolocation,20220826_060000.WAV,
185.3305,185.3411,39218.0,46746.0,0.524,Echolocation,20220826_060000.WAV,
185.4385,185.4499,39218.0,52119.0,0.591,Echolocation,20220826_060000.WAV,
185.5465,185.5572,39218.0,52627.0,0.565,Echolocation,20220826_060000.WAV,
185.7905,185.8013,39218.0,50379.0,0.597,Echolocation,20220826_060000.WAV,
185.9005,185.9107,38359.0,49799.0,0.558,Echolocation,20220826_060000.WAV,
186.2595,186.2695,39218.0,51261.0,0.582,Echolocation,20220826_060000.WAV,
186.3835,186.3953,38359.0,52203.0,0.551,Echolocation,20220826_060000.WAV,
186.4985,186.5098,39218.0,52443.0,0.61,Echolocation,20220826_060000.WAV,
186.6125,186.6222,39218.0,48362.0,0.531,Echolocation,20220826_060000.WAV,
186.7165,186.7273,39218.0,52490.0,0.569,Echolocation,20220826_060000.WAV,
186.8375,186.8488,39218.0,53184.0,0.579,Echolocation,20220826_060000.WAV,
186.9595,186.9703,39218.0,55255.0,0.685,Echolocation,20220826_060000.WAV,
187.07150000000001,187.0821,39218.0,52748.0,0.559,Echolocation,20220826_060000.WAV,
187.1895,187.1998,39218.0,51866.0,0.501,Echolocation,20220826_060000.WAV,
187.3045,187.3155,39218.0,53895.0,0.624,Echolocation,20220826_060000.WAV,
187.4125,187.4225,39218.0,51541.0,0.531,Echolocation,20220826_060000.WAV,
187.5235,187.5349,39218.0,55163.0,0.598,Echolocation,20220826_060000.WAV,
187.6345,187.646,38359.0,55440.0,0.657,Echolocation,20220826_060000.WAV,
187.8565,187.8666,39218.0,53578.0,0.591,Echolocation,20220826_060000.WAV,
188.0435,188.0536,39218.0,46585.0,0.546,Echolocation,20220826_060000.WAV,
188.1485,188.1595,38359.0,46888.0,0.525,Echolocation,20220826_060000.WAV,
188.2585,188.2678,39218.0,49558.0,0.613,Echolocation,20220826_060000.WAV,
188.3535,188.3614,38359.0,48755.0,0.564,Echolocation,20220826_060000.WAV,
188.3785,188.3883,38359.0,48903.0,0.533,Echolocation,20220826_060000.WAV,
190.1065,190.1156,39218.0,53419.0,0.522,Echolocation,20220826_060000.WAV,
190.2035,190.212,38359.0,54600.0,0.556,Echolocation,20220826_060000.WAV,
190.3025,190.3116,38359.0,55724.0,0.502,Echolocation,20220826_060000.WAV,
190.4035,190.4134,38359.0,55188.0,0.535,Echolocation,20220826_060000.WAV,
190.6005,190.6085,36640.0,54942.0,0.585,Echolocation,20220826_060000.WAV,
190.79149999999998,190.7999,37500.0,52213.0,0.54,Echolocation,20220826_060000.WAV,
191.6085,191.6168,40937.0,52582.0,0.559,Echolocation,20220826_060000.WAV,
191.7015,191.7105,40078.0,50507.0,0.512,Echolocation,20220826_060000.WAV,
191.82150000000001,191.8297,40078.0,53785.0,0.624,Echolocation,20220826_060000.WAV,
192.0075,192.0165,40078.0,53224.0,0.562,Echolocation,20220826_060000.WAV,
192.1035,192.1112,40078.0,54084.0,0.57,Echolocation,20220826_060000.WAV,
192.2005,192.21,39218.0,55290.0,0.577,Echolocation,20220826_060000.WAV,
192.3045,192.3132,39218.0,54419.0,0.612,Echolocation,20220826_060000.WAV,
192.4055,192.4142,40078.0,56021.0,0.563,Echolocation,20220826_060000.WAV,
192.4995,192.5099,40078.0,52376.0,0.541,Echolocation,20220826_060000.WAV,
192.6035,192.6141,38359.0,55417.0,0.564,Echolocation,20220826_060000.WAV,
192.7335,192.7409,40078.0,56347.0,0.608,Echolocation,20220826_060000.WAV,
192.8275,192.8376,39218.0,55247.0,0.505,Echolocation,20220826_060000.WAV,
192.9225,192.9329,40078.0,59498.0,0.606,Echolocation,20220826_060000.WAV,
193.19650000000001,193.2063,39218.0,56737.0,0.619,Echolocation,20220826_060000.WAV,
193.2895,193.2988,39218.0,59751.0,0.663,Echolocation,20220826_060000.WAV,
193.3785,193.387,40078.0,56161.0,0.637,Echolocation,20220826_060000.WAV,
193.5705,193.5811,39218.0,55055.0,0.577,Echolocation,20220826_060000.WAV,
193.66649999999998,193.676,39218.0,52942.0,0.521,Echolocation,20220826_060000.WAV,
193.8705,193.8803,39218.0,51307.0,0.556,Echolocation,20220826_060000.WAV,
194.1355,194.1443,38359.0,50630.0,0.508,Echolocation,20220826_060000.WAV,
194.3255,194.3351,39218.0,52962.0,0.628,Echolocation,20220826_060000.WAV,
194.5275,194.5357,39218.0,49719.0,0.535,Echolocation,20220826_060000.WAV,
194.8305,194.83859999999999,40078.0,47818.0,0.533,Echolocation,20220826_060000.WAV,
196.4795,196.4866,37500.0,47017.0,0.528,Echolocation,20220826_060000.WAV,
196.7925,196.7991,37500.0,48557.0,0.525,Echolocation,20220826_060000.WAV,
200.2245,200.235,40078.0,55681.0,0.562,Echolocation,20220826_060000.WAV,
200.4135,200.4241,40078.0,54414.0,0.501,Echolocation,20220826_060000.WAV,
200.6315,200.6419,40078.0,52160.0,0.513,Echolocation,20220826_060000.WAV,
200.7145,200.7243,40078.0,52649.0,0.52,Echolocation,20220826_060000.WAV,
200.8055,200.8142,40078.0,51776.0,0.612,Echolocation,20220826_060000.WAV,
200.9065,200.91570000000002,40078.0,51149.0,0.608,Echolocation,20220826_060000.WAV,
201.0135,201.0219,40078.0,52599.0,0.56,Echolocation,20220826_060000.WAV,
201.2155,201.2257,40078.0,57015.0,0.544,Echolocation,20220826_060000.WAV,
201.3145,201.3225,39218.0,56020.0,0.574,Echolocation,20220826_060000.WAV,
201.5065,201.5163,40078.0,58369.0,0.623,Echolocation,20220826_060000.WAV,
201.6025,201.6122,40078.0,55807.0,0.588,Echolocation,20220826_060000.WAV,
201.7975,201.8082,40078.0,55299.0,0.592,Echolocation,20220826_060000.WAV,
201.8975,201.9065,39218.0,57856.0,0.575,Echolocation,20220826_060000.WAV,
202.0115,202.0205,38359.0,56524.0,0.646,Echolocation,20220826_060000.WAV,
202.1165,202.1272,39218.0,60780.0,0.642,Echolocation,20220826_060000.WAV,
202.2135,202.2241,38359.0,59881.0,0.618,Echolocation,20220826_060000.WAV,
202.2855,202.2944,40078.0,53830.0,0.501,Echolocation,20220826_060000.WAV,
202.3135,202.3224,39218.0,54774.0,0.671,Echolocation,20220826_060000.WAV,
202.3985,202.4076,40078.0,52234.0,0.519,Echolocation,20220826_060000.WAV,
202.5565,202.5655,40078.0,58567.0,0.626,Echolocation,20220826_060000.WAV,
202.6415,202.6515,38359.0,62327.0,0.597,Echolocation,20220826_060000.WAV,
202.7425,202.7536,40078.0,51627.0,0.573,Echolocation,20220826_060000.WAV,
202.8405,202.8498,39218.0,59808.0,0.61,Echolocation,20220826_060000.WAV,
202.9305,202.93959999999998,39218.0,58655.0,0.675,Echolocation,20220826_060000.WAV,
203.01749999999998,203.026,38359.0,62809.0,0.658,Echolocation,20220826_060000.WAV,
203.1935,203.202,40078.0,62448.0,0.654,Echolocation,20220826_060000.WAV,
203.40449999999998,203.4148,39218.0,57033.0,0.566,Echolocation,20220826_060000.WAV,
203.5125,203.5208,39218.0,60217.0,0.66,Echolocation,20220826_060000.WAV,
203.6185,203.6286,39218.0,52428.0,0.512,Echolocation,20220826_060000.WAV,
203.7135,203.7236,39218.0,57068.0,0.621,Echolocation,20220826_060000.WAV,
203.8125,203.8228,38359.0,51043.0,0.547,Echolocation,20220826_060000.WAV,
203.9055,203.9167,38359.0,53932.0,0.568,Echolocation,20220826_060000.WAV,
204.08350000000002,204.0925,39218.0,50414.0,0.534,Echolocation,20220826_060000.WAV,
204.1615,204.1711,39218.0,54415.0,0.587,Echolocation,20220826_060000.WAV,
204.5105,204.5187,39218.0,52925.0,0.595,Echolocation,20220826_060000.WAV,
204.9065,204.9145,39218.0,49257.0,0.569,Echolocation,20220826_060000.WAV,
205.0105,205.0208,38359.0,45327.0,0.553,Echolocation,20220826_060000.WAV,
205.1035,205.1123,40078.0,50986.0,0.567,Echolocation,20220826_060000.WAV,
205.3905,205.4006,39218.0,50863.0,0.539,Echolocation,20220826_060000.WAV,
205.57150000000001,205.58010000000002,40078.0,51869.0,0.657,Echolocation,20220826_060000.WAV,
205.6615,205.6706,39218.0,49739.0,0.549,Echolocation,20220826_060000.WAV,
205.7515,205.7612,39218.0,52391.0,0.617,Echolocation,20220826_060000.WAV,
205.8355,205.8458,40078.0,56636.0,0.562,Echolocation,20220826_060000.WAV,
205.9315,205.9419,39218.0,51082.0,0.564,Echolocation,20220826_060000.WAV,
206.2295,206.2384,38359.0,47980.0,0.512,Echolocation,20220826_060000.WAV,
206.5405,206.5506,39218.0,48465.0,0.562,Echolocation,20220826_060000.WAV,
207.4565,207.464,40078.0,53652.0,0.52,Echolocation,20220826_060000.WAV,
207.6675,207.6752,40078.0,51004.0,0.61,Echolocation,20220826_060000.WAV,
207.9625,207.9706,40078.0,52054.0,0.567,Echolocation,20220826_060000.WAV,
208.0665,208.0757,40078.0,51754.0,0.563,Echolocation,20220826_060000.WAV,
208.1725,208.1812,39218.0,50866.0,0.547,Echolocation,20220826_060000.WAV,
208.2805,208.2909,40937.0,50169.0,0.519,Echolocation,20220826_060000.WAV,
208.45850000000002,208.4664,40078.0,53197.0,0.56,Echolocation,20220826_060000.WAV,
208.5505,208.5583,40078.0,49868.0,0.52,Echolocation,20220826_060000.WAV,
208.6465,208.6558,40078.0,53381.0,0.524,Echolocation,20220826_060000.WAV,
208.9085,208.9185,40078.0,54165.0,0.558,Echolocation,20220826_060000.WAV,
208.9985,209.0092,39218.0,53654.0,0.536,Echolocation,20220826_060000.WAV,
209.1605,209.1687,41796.0,55566.0,0.541,Echolocation,20220826_060000.WAV,
209.2495,209.2587,40078.0,52675.0,0.548,Echolocation,20220826_060000.WAV,
209.3435,209.3526,40937.0,54677.0,0.567,Echolocation,20220826_060000.WAV,
209.4395,209.4466,39218.0,54613.0,0.563,Echolocation,20220826_060000.WAV,
209.5385,209.5459,41796.0,54875.0,0.56,Echolocation,20220826_060000.WAV,
209.6255,209.63400000000001,40937.0,54676.0,0.53,Echolocation,20220826_060000.WAV,
209.7155,209.7219,40937.0,53429.0,0.631,Echolocation,20220826_060000.WAV,
209.8115,209.8226,41796.0,54004.0,0.514,Echolocation,20220826_060000.WAV,
209.9065,209.9155,39218.0,55048.0,0.607,Echolocation,20220826_060000.WAV,
210.0065,210.0154,40078.0,56118.0,0.529,Echolocation,20220826_060000.WAV,
210.1065,210.1167,39218.0,52647.0,0.573,Echolocation,20220826_060000.WAV,
210.2055,210.2148,39218.0,59697.0,0.67,Echolocation,20220826_060000.WAV,
210.3105,210.3203,39218.0,57599.0,0.606,Echolocation,20220826_060000.WAV,
210.4115,210.4211,38359.0,58187.0,0.642,Echolocation,20220826_060000.WAV,
210.5125,210.5228,39218.0,59333.0,0.582,Echolocation,20220826_060000.WAV,
210.6185,210.6287,38359.0,58570.0,0.652,Echolocation,20220826_060000.WAV,
210.8145,210.8248,38359.0,57314.0,0.598,Echolocation,20220826_060000.WAV,
210.8965,210.9041,40078.0,63725.0,0.587,Echolocation,20220826_060000.WAV,
210.9935,211.0027,39218.0,60781.0,0.681,Echolocation,20220826_060000.WAV,
211.1005,211.1108,39218.0,54891.0,0.58,Echolocation,20220826_060000.WAV,
211.2025,211.213,38359.0,60264.0,0.6,Echolocation,20220826_060000.WAV,
211.2995,211.3086,39218.0,57932.0,0.613,Echolocation,20220826_060000.WAV,
211.3945,211.4054,39218.0,57098.0,0.591,Echolocation,20220826_060000.WAV,
211.4835,211.494,40078.0,58915.0,0.523,Echolocation,20220826_060000.WAV,
211.5705,211.5804,38359.0,59717.0,0.589,Echolocation,20220826_060000.WAV,
211.6745,211.6839,37500.0,58394.0,0.539,Echolocation,20220826_060000.WAV,
211.7595,211.7691,39218.0,58134.0,0.603,Echolocation,20220826_060000.WAV,
211.8515,211.8608,38359.0,63343.0,0.64,Echolocation,20220826_060000.WAV,
211.9405,211.9513,38359.0,63288.0,0.643,Echolocation,20220826_060000.WAV,
214.5855,214.5934,39218.0,58170.0,0.532,Echolocation,20220826_060000.WAV,
214.6795,214.688,40937.0,56303.0,0.51,Echolocation,20220826_060000.WAV,
214.7645,214.7715,38359.0,60893.0,0.62,Echolocation,20220826_060000.WAV,
214.8655,214.8742,40078.0,55635.0,0.63,Echolocation,20220826_060000.WAV,
214.9635,214.9721,39218.0,56801.0,0.63,Echolocation,20220826_060000.WAV,
215.05349999999999,215.0616,40078.0,55624.0,0.673,Echolocation,20220826_060000.WAV,
215.1575,215.1658,39218.0,50336.0,0.651,Echolocation,20220826_060000.WAV,
215.2545,215.2638,38359.0,56217.0,0.556,Echolocation,20220826_060000.WAV,
215.3575,215.3657,39218.0,52333.0,0.561,Echolocation,20220826_060000.WAV,
215.4535,215.463,38359.0,52177.0,0.567,Echolocation,20220826_060000.WAV,
215.5515,215.5605,39218.0,47090.0,0.558,Echolocation,20220826_060000.WAV,
215.6425,215.6516,39218.0,53641.0,0.581,Echolocation,20220826_060000.WAV,
215.7435,215.7528,38359.0,44965.0,0.506,Echolocation,20220826_060000.WAV,
215.8405,215.8494,38359.0,57105.0,0.543,Echolocation,20220826_060000.WAV,
216.1095,216.1178,39218.0,52405.0,0.645,Echolocation,20220826_060000.WAV,
216.2745,216.2836,39218.0,48646.0,0.501,Echolocation,20220826_060000.WAV,
216.3635,216.3732,39218.0,54243.0,0.608,Echolocation,20220826_060000.WAV,
216.4615,216.4717,39218.0,50933.0,0.546,Echolocation,20220826_060000.WAV,
216.5545,216.5656,39218.0,52425.0,0.572,Echolocation,20220826_060000.WAV,
216.6505,216.6589,40078.0,50594.0,0.595,Echolocation,20220826_060000.WAV,
216.7435,216.7534,40078.0,57481.0,0.604,Echolocation,20220826_060000.WAV,
216.8345,216.8442,40078.0,55986.0,0.628,Echolocation,20220826_060000.WAV,
217.0275,217.0376,40078.0,57876.0,0.592,Echolocation,20220826_060000.WAV,
217.1235,217.1311,39218.0,59691.0,0.654,Echolocation,20220826_060000.WAV,
217.2225,217.2319,40078.0,57534.0,0.63,Echolocation,20220826_060000.WAV,
217.4015,217.4113,39218.0,52473.0,0.573,Echolocation,20220826_060000.WAV,
217.5015,217.5085,40078.0,52085.0,0.633,Echolocation,20220826_060000.WAV,
217.5905,217.5974,40078.0,52386.0,0.59,Echolocation,20220826_060000.WAV,
217.6815,217.691,40078.0,50785.0,0.576,Echolocation,20220826_060000.WAV,
217.7715,217.7789,39218.0,47836.0,0.517,Echolocation,20220826_060000.WAV,
217.8515,217.8596,40078.0,50878.0,0.575,Echolocation,20220826_060000.WAV,
218.0155,218.0232,40078.0,51205.0,0.553,Echolocation,20220826_060000.WAV,
218.1055,218.113,39218.0,54022.0,0.616,Echolocation,20220826_060000.WAV,
218.2015,218.2098,39218.0,56757.0,0.61,Echolocation,20220826_060000.WAV,
218.3625,218.3713,40937.0,59135.0,0.615,Echolocation,20220826_060000.WAV,
218.6985,218.7068,40937.0,62073.0,0.564,Echolocation,20220826_060000.WAV,
218.9595,218.9678,40078.0,65513.0,0.537,Echolocation,20220826_060000.WAV,
219.1605,219.1694,40937.0,65777.0,0.504,Echolocation,20220826_060000.WAV,
219.3495,219.3587,40078.0,68778.0,0.541,Echolocation,20220826_060000.WAV,
219.4395,219.44819999999999,40078.0,67758.0,0.559,Echolocation,20220826_060000.WAV,
219.5305,219.5413,40078.0,66649.0,0.562,Echolocation,20220826_060000.WAV,
219.6245,219.6342,39218.0,65243.0,0.556,Echolocation,20220826_060000.WAV,
219.7245,219.7349,40078.0,64942.0,0.659,Echolocation,20220826_060000.WAV,
219.8255,219.8352,39218.0,63887.0,0.533,Echolocation,20220826_060000.WAV,
219.9325,219.9426,39218.0,61160.0,0.654,Echolocation,20220826_060000.WAV,
220.0355,220.0454,38359.0,65400.0,0.597,Echolocation,20220826_060000.WAV,
220.1385,220.1481,39218.0,63853.0,0.64,Echolocation,20220826_060000.WAV,
220.2395,220.2476,38359.0,69937.0,0.686,Echolocation,20220826_060000.WAV,
220.3495,220.359,38359.0,62865.0,0.593,Echolocation,20220826_060000.WAV,
220.4475,220.4564,38359.0,65718.0,0.562,Echolocation,20220826_060000.WAV,
220.5485,220.5565,39218.0,58250.0,0.685,Echolocation,20220826_060000.WAV,
220.6315,220.6394,38359.0,59956.0,0.547,Echolocation,20220826_060000.WAV,
220.7175,220.728,38359.0,64366.0,0.635,Echolocation,20220826_060000.WAV,
220.8135,220.8206,38359.0,56844.0,0.639,Echolocation,20220826_060000.WAV,
220.9045,220.9125,38359.0,64802.0,0.615,Echolocation,20220826_060000.WAV,
221.0085,221.0169,40078.0,55043.0,0.541,Echolocation,20220826_060000.WAV,
221.1135,221.1238,38359.0,58621.0,0.597,Echolocation,20220826_060000.WAV,
221.2165,221.2247,39218.0,63003.0,0.634,Echolocation,20220826_060000.WAV,
221.3255,221.3345,40078.0,53564.0,0.543,Echolocation,20220826_060000.WAV,
221.4365,221.4466,39218.0,58051.0,0.575,Echolocation,20220826_060000.WAV,
221.5545,221.5635,39218.0,51949.0,0.556,Echolocation,20220826_060000.WAV,
221.6445,221.6546,38359.0,55817.0,0.602,Echolocation,20220826_060000.WAV,
221.8355,221.8477,38359.0,57012.0,0.513,Echolocation,20220826_060000.WAV,
222.0455,222.0552,39218.0,50403.0,0.578,Echolocation,20220826_060000.WAV,
222.1495,222.1591,38359.0,53139.0,0.626,Echolocation,20220826_060000.WAV,
222.2555,222.2648,38359.0,49004.0,0.6,Echolocation,20220826_060000.WAV,
222.3565,222.3668,38359.0,53790.0,0.556,Echolocation,20220826_060000.WAV,
222.4675,222.4762,38359.0,46269.0,0.525,Echolocation,20220826_060000.WAV,
222.5735,222.5827,38359.0,52140.0,0.581,Echolocation,20220826_060000.WAV,
222.6865,222.694,39218.0,49367.0,0.544,Echolocation,20220826_060000.WAV,
222.7885,222.797,38359.0,53749.0,0.69,Echolocation,20220826_060000.WAV,
222.8965,222.9047,40078.0,49916.0,0.559,Echolocation,20220826_060000.WAV,
222.9975,223.0067,39218.0,52124.0,0.625,Echolocation,20220826_060000.WAV,
223.2075,223.2164,38359.0,51251.0,0.562,Echolocation,20220826_060000.WAV,
223.5015,223.5104,38359.0,49871.0,0.568,Echolocation,20220826_060000.WAV,
223.7135,223.7214,39218.0,47371.0,0.54,Echolocation,20220826_060000.WAV,
223.9255,223.9333,40078.0,48652.0,0.519,Echolocation,20220826_060000.WAV,
224.1455,224.1539,38359.0,46994.0,0.54,Echolocation,20220826_060000.WAV,
224.3695,224.3783,37500.0,45077.0,0.546,Echolocation,20220826_060000.WAV,
228.2785,228.2878,40078.0,50128.0,0.567,Echolocation,20220826_060000.WAV,
228.4815,228.4916,39218.0,49842.0,0.518,Echolocation,20220826_060000.WAV,
228.6765,228.6839,40937.0,50651.0,0.54,Echolocation,20220826_060000.WAV,
228.7755,228.7843,39218.0,50995.0,0.54,Echolocation,20220826_060000.WAV,
228.9675,228.9757,40078.0,51106.0,0.58,Echolocation,20220826_060000.WAV,
229.1285,229.1372,40078.0,51737.0,0.579,Echolocation,20220826_060000.WAV,
229.23250000000002,229.2415,40078.0,51224.0,0.612,Echolocation,20220826_060000.WAV,
229.3325,229.3416,40078.0,51434.0,0.649,Echolocation,20220826_060000.WAV,
229.4315,229.4398,40078.0,54121.0,0.593,Echolocation,20220826_060000.WAV,
229.5255,229.534,40078.0,50998.0,0.593,Echolocation,20220826_060000.WAV,
229.6225,229.6317,40078.0,50665.0,0.544,Echolocation,20220826_060000.WAV,
229.73250000000002,229.7416,39218.0,51088.0,0.565,Echolocation,20220826_060000.WAV,
229.8385,229.8479,40078.0,52581.0,0.567,Echolocation,20220826_060000.WAV,
229.9505,229.9601,39218.0,53839.0,0.547,Echolocation,20220826_060000.WAV,
230.1305,230.1402,39218.0,54021.0,0.55,Echolocation,20220826_060000.WAV,
230.2395,230.2488,39218.0,55365.0,0.599,Echolocation,20220826_060000.WAV,
230.34550000000002,230.355,39218.0,54597.0,0.559,Echolocation,20220826_060000.WAV,
230.5335,230.5424,39218.0,55745.0,0.662,Echolocation,20220826_060000.WAV,
230.6325,230.642,40078.0,55006.0,0.662,Echolocation,20220826_060000.WAV,
230.72050000000002,230.7293,40078.0,56066.0,0.651,Echolocation,20220826_060000.WAV,
230.8255,230.8353,39218.0,59712.0,0.617,Echolocation,20220826_060000.WAV,
230.9265,230.9357,40078.0,58026.0,0.523,Echolocation,20220826_060000.WAV,
231.0235,231.0326,39218.0,60320.0,0.575,Echolocation,20220826_060000.WAV,
231.1235,231.1339,39218.0,58951.0,0.656,Echolocation,20220826_060000.WAV,
231.2265,231.235,39218.0,61207.0,0.684,Echolocation,20220826_060000.WAV,
231.3365,231.34550000000002,38359.0,58623.0,0.605,Echolocation,20220826_060000.WAV,
231.4355,231.4454,39218.0,60967.0,0.571,Echolocation,20220826_060000.WAV,
231.5335,231.5439,39218.0,63510.0,0.619,Echolocation,20220826_060000.WAV,
231.6315,231.6414,39218.0,59713.0,0.642,Echolocation,20220826_060000.WAV,
231.7345,231.7449,38359.0,58897.0,0.586,Echolocation,20220826_060000.WAV,
231.8375,231.8488,38359.0,59763.0,0.521,Echolocation,20220826_060000.WAV,
231.9475,231.958,38359.0,62591.0,0.64,Echolocation,20220826_060000.WAV,
232.1045,232.1147,40078.0,63667.0,0.615,Echolocation,20220826_060000.WAV,
232.2075,232.2178,39218.0,57631.0,0.585,Echolocation,20220826_060000.WAV,
232.3105,232.3208,39218.0,62076.0,0.631,Echolocation,20220826_060000.WAV,
232.4135,232.423,38359.0,56520.0,0.644,Echolocation,20220826_060000.WAV,
232.5155,232.5252,39218.0,58599.0,0.656,Echolocation,20220826_060000.WAV,
232.6175,232.6262,37500.0,63248.0,0.601,Echolocation,20220826_060000.WAV,
232.7245,232.73329999999999,38359.0,58638.0,0.696,Echolocation,20220826_060000.WAV,
232.8235,232.8331,38359.0,61554.0,0.544,Echolocation,20220826_060000.WAV,
233.2135,233.22469999999998,38359.0,59200.0,0.565,Echolocation,20220826_060000.WAV,
233.6275,233.6382,38359.0,57621.0,0.562,Echolocation,20220826_060000.WAV,
233.8405,233.8511,39218.0,52491.0,0.557,Echolocation,20220826_060000.WAV,
234.1415,234.152,38359.0,54127.0,0.567,Echolocation,20220826_060000.WAV,
234.2465,234.2546,38359.0,46875.0,0.546,Echolocation,20220826_060000.WAV,
234.4405,234.4496,38359.0,53536.0,0.579,Echolocation,20220826_060000.WAV,
234.5525,234.5613,38359.0,48058.0,0.56,Echolocation,20220826_060000.WAV,
234.6295,234.6371,39218.0,51971.0,0.505,Echolocation,20220826_060000.WAV,
234.82150000000001,234.8304,39218.0,55319.0,0.629,Echolocation,20220826_060000.WAV,
234.9335,234.9403,38359.0,47238.0,0.573,Echolocation,20220826_060000.WAV,
235.0405,235.0498,37500.0,51060.0,0.586,Echolocation,20220826_060000.WAV,
235.2415,235.2502,38359.0,51670.0,0.647,Echolocation,20220826_060000.WAV,
235.3195,235.3269,40078.0,50376.0,0.575,Echolocation,20220826_060000.WAV,
237.0025,237.00900000000001,41796.0,58041.0,0.522,Echolocation,20220826_060000.WAV,
239.9565,239.9637,41796.0,53914.0,0.536,Echolocation,20220826_060000.WAV,
240.0465,240.0537,39218.0,55432.0,0.554,Echolocation,20220826_060000.WAV,
240.1365,240.144,40078.0,54562.0,0.556,Echolocation,20220826_060000.WAV,
240.6485,240.6569,40937.0,49515.0,0.525,Echolocation,20220826_060000.WAV,
240.8445,240.8525,40078.0,50370.0,0.638,Echolocation,20220826_060000.WAV,
240.9425,240.9512,39218.0,48638.0,0.514,Echolocation,20220826_060000.WAV,
241.0445,241.0536,39218.0,49492.0,0.551,Echolocation,20220826_060000.WAV,
241.3065,241.3139,40078.0,52549.0,0.639,Echolocation,20220826_060000.WAV,
241.5615,241.5693,40078.0,51155.0,0.552,Echolocation,20220826_060000.WAV,
241.9105,241.9187,41796.0,54305.0,0.519,Echolocation,20220826_060000.WAV,
242.1185,242.126,41796.0,54644.0,0.599,Echolocation,20220826_060000.WAV,
242.5055,242.5143,40937.0,55006.0,0.546,Echolocation,20220826_060000.WAV,
242.6055,242.6154,40078.0,50149.0,0.503,Echolocation,20220826_060000.WAV,
242.7035,242.7124,40078.0,52979.0,0.545,Echolocation,20220826_060000.WAV,
242.8945,242.9034,40078.0,54585.0,0.6,Echolocation,20220826_060000.WAV,
242.9915,242.9998,40937.0,55857.0,0.582,Echolocation,20220826_060000.WAV,
243.0945,243.1038,40078.0,54944.0,0.625,Echolocation,20220826_060000.WAV,
243.2955,243.3046,40078.0,58895.0,0.675,Echolocation,20220826_060000.WAV,
243.3875,243.3978,40937.0,56307.0,0.601,Echolocation,20220826_060000.WAV,
