Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Annotation	detection_confidence	input_file	Selection	View	Channel
190.9245	190.939	23750.0	30905.0	Echolocation	0.536	20220826_070000.WAV	43	Waveform 1	1
191.1105	191.1271	23750.0	29112.0	Echolocation	0.541	20220826_070000.WAV	44	Waveform 1	1
191.3935	191.4105	24609.0	28182.0	Echolocation	0.564	20220826_070000.WAV	45	Waveform 1	1
192.0585	192.0721	24609.0	28146.0	Echolocation	0.662	20220826_070000.WAV	46	Waveform 1	1
192.1175	192.13139999999999	23750.0	28816.0	Echolocation	0.638	20220826_070000.WAV	47	Waveform 1	1
192.3225	192.3389	24609.0	27768.0	Echolocation	0.602	20220826_070000.WAV	48	Waveform 1	1
192.6945	192.7069	24609.0	29821.0	Echolocation	0.58	20220826_070000.WAV	49	Waveform 1	1
192.8325	192.843	24609.0	30723.0	Echolocation	0.667	20220826_070000.WAV	50	Waveform 1	1
192.8755	192.89	24609.0	28442.0	Echolocation	0.669	20220826_070000.WAV	51	Waveform 1	1
193.1025	193.1156	24609.0	29507.0	Echolocation	0.616	20220826_070000.WAV	52	Waveform 1	1
193.3815	193.3926	24609.0	31648.0	Echolocation	0.653	20220826_070000.WAV	53	Waveform 1	1
193.5705	193.5845	24609.0	29316.0	Echolocation	0.625	20220826_070000.WAV	54	Waveform 1	1
193.6695	193.68110000000001	24609.0	31661.0	Echolocation	0.68	20220826_070000.WAV	55	Waveform 1	1
193.7885	193.8038	26328.0	29734.0	Echolocation	0.562	20220826_070000.WAV	56	Waveform 1	1
193.9485	193.962	24609.0	28929.0	Echolocation	0.644	20220826_070000.WAV	57	Waveform 1	1
194.2445	194.257	24609.0	29664.0	Echolocation	0.648	20220826_070000.WAV	58	Waveform 1	1
194.5435	194.5556	24609.0	30092.0	Echolocation	0.672	20220826_070000.WAV	59	Waveform 1	1
194.6185	194.6349	25468.0	29046.0	Echolocation	0.58	20220826_070000.WAV	60	Waveform 1	1
194.6895	194.7041	25468.0	28935.0	Echolocation	0.567	20220826_070000.WAV	61	Waveform 1	1
194.92849999999999	194.9421	23750.0	31267.0	Echolocation	0.686	20220826_070000.WAV	62	Waveform 1	1
195.0765	195.0918	24609.0	29569.0	Echolocation	0.646	20220826_070000.WAV	63	Waveform 1	1
195.1885	195.2061	25468.0	29398.0	Echolocation	0.571	20220826_070000.WAV	64	Waveform 1	1
195.3325	195.3468	24609.0	29233.0	Echolocation	0.653	20220826_070000.WAV	65	Waveform 1	1
195.6025	195.617	24609.0	30272.0	Echolocation	0.646	20220826_070000.WAV	66	Waveform 1	1
196.1475	196.1586	25468.0	31997.0	Echolocation	0.67	20220826_070000.WAV	67	Waveform 1	1
196.2505	196.2674	24609.0	29588.0	Echolocation	0.558	20220826_070000.WAV	68	Waveform 1	1
196.2985	196.3149	25468.0	29264.0	Echolocation	0.619	20220826_070000.WAV	69	Waveform 1	1
196.5325	196.5444	24609.0	32699.0	Echolocation	0.688	20220826_070000.WAV	70	Waveform 1	1
196.8075	196.8218	23750.0	31301.0	Echolocation	0.676	20220826_070000.WAV	71	Waveform 1	1
196.8405	196.8551	26328.0	29019.0	Echolocation	0.615	20220826_070000.WAV	72	Waveform 1	1
197.0895	197.103	23750.0	30961.0	Echolocation	0.612	20220826_070000.WAV	73	Waveform 1	1
197.2405	197.2553	27187.0	31803.0	Echolocation	0.551	20220826_070000.WAV	74	Waveform 1	1
197.4945	197.5095	23750.0	28746.0	Echolocation	0.727	20220826_070000.WAV	75	Waveform 1	1
197.6995	197.7145	25468.0	28657.0	Echolocation	0.699	20220826_070000.WAV	76	Waveform 1	1
197.7825	197.7955	24609.0	31042.0	Echolocation	0.634	20220826_070000.WAV	77	Waveform 1	1
197.9665	197.9846	25468.0	28939.0	Echolocation	0.626	20220826_070000.WAV	78	Waveform 1	1
198.0645	198.0794	23750.0	29206.0	Echolocation	0.628	20220826_070000.WAV	79	Waveform 1	1
198.3515	198.3655	23750.0	32679.0	Echolocation	0.617	20220826_070000.WAV	80	Waveform 1	1
198.4655	198.4769	24609.0	31948.0	Echolocation	0.638	20220826_070000.WAV	81	Waveform 1	1
198.5795	198.593	25468.0	29962.0	Echolocation	0.559	20220826_070000.WAV	82	Waveform 1	1
198.6365	198.6498	25468.0	30713.0	Echolocation	0.569	20220826_070000.WAV	83	Waveform 1	1
198.7445	198.7539	25468.0	32445.0	Echolocation	0.603	20220826_070000.WAV	84	Waveform 1	1
198.8585	198.8691	25468.0	34150.0	Echolocation	0.623	20220826_070000.WAV	85	Waveform 1	1
198.9675	198.9765	25468.0	33546.0	Echolocation	0.65	20220826_070000.WAV	86	Waveform 1	1
199.0635	199.0727	25468.0	32298.0	Echolocation	0.516	20220826_070000.WAV	87	Waveform 1	1
199.1335	199.1469	24609.0	29456.0	Echolocation	0.504	20220826_070000.WAV	88	Waveform 1	1
199.4795	199.4974	25468.0	28404.0	Echolocation	0.653	20220826_070000.WAV	89	Waveform 1	1
199.9565	199.9717	24609.0	29037.0	Echolocation	0.553	20220826_070000.WAV	90	Waveform 1	1
200.1205	200.135	23750.0	28741.0	Echolocation	0.513	20220826_070000.WAV	91	Waveform 1	1
200.1795	200.1966	25468.0	29242.0	Echolocation	0.593	20220826_070000.WAV	92	Waveform 1	1
200.3485	200.367	25468.0	28907.0	Echolocation	0.506	20220826_070000.WAV	93	Waveform 1	1
200.5445	200.5615	24609.0	29596.0	Echolocation	0.6	20220826_070000.WAV	94	Waveform 1	1
201.1155	201.1294	24609.0	29022.0	Echolocation	0.631	20220826_070000.WAV	95	Waveform 1	1
201.1765	201.1928	25468.0	28307.0	Echolocation	0.634	20220826_070000.WAV	96	Waveform 1	1
201.4695	201.4895	24609.0	28677.0	Echolocation	0.515	20220826_070000.WAV	97	Waveform 1	1
201.5515	201.5649	24609.0	30931.0	Echolocation	0.518	20220826_070000.WAV	98	Waveform 1	1
201.6945	201.7137	23750.0	28398.0	Echolocation	0.528	20220826_070000.WAV	99	Waveform 1	1
202.0375	202.0553	24609.0	27817.0	Echolocation	0.649	20220826_070000.WAV	100	Waveform 1	1
202.2455	202.2588	24609.0	30923.0	Echolocation	0.567	20220826_070000.WAV	101	Waveform 1	1
202.5305	202.5464	24609.0	28610.0	Echolocation	0.518	20220826_070000.WAV	102	Waveform 1	1
202.5975	202.6137	25468.0	28163.0	Echolocation	0.726	20220826_070000.WAV	103	Waveform 1	1
202.8895	202.909	24609.0	27510.0	Echolocation	0.587	20220826_070000.WAV	104	Waveform 1	1
203.1715	203.1889	24609.0	27793.0	Echolocation	0.667	20220826_070000.WAV	105	Waveform 1	1
203.8665	203.8832	25468.0	27684.0	Echolocation	0.64	20220826_070000.WAV	106	Waveform 1	1
204.1805	204.1958	23750.0	28102.0	Echolocation	0.655	20220826_070000.WAV	107	Waveform 1	1
204.2935	204.3088	24609.0	28857.0	Echolocation	0.52	20220826_070000.WAV	108	Waveform 1	1
204.4525	204.4666	23750.0	29130.0	Echolocation	0.589	20220826_070000.WAV	109	Waveform 1	1
204.5525	204.5692	25468.0	28224.0	Echolocation	0.648	20220826_070000.WAV	110	Waveform 1	1
205.0435	205.0601	25468.0	29511.0	Echolocation	0.532	20220826_070000.WAV	111	Waveform 1	1
205.1405	205.1562	23750.0	30572.0	Echolocation	0.561	20220826_070000.WAV	112	Waveform 1	1
205.1755	205.187	27187.0	32882.0	Echolocation	0.531	20220826_070000.WAV	113	Waveform 1	1
205.5355	205.5502	23750.0	28776.0	Echolocation	0.566	20220826_070000.WAV	114	Waveform 1	1
205.6225	205.6359	25468.0	31153.0	Echolocation	0.625	20220826_070000.WAV	115	Waveform 1	1
205.7985	205.8114	23750.0	31091.0	Echolocation	0.547	20220826_070000.WAV	116	Waveform 1	1
205.9335	205.9463	24609.0	33025.0	Echolocation	0.596	20220826_070000.WAV	117	Waveform 1	1
206.0805	206.0925	25468.0	32003.0	Echolocation	0.639	20220826_070000.WAV	118	Waveform 1	1
206.3185	206.3347	25468.0	30468.0	Echolocation	0.595	20220826_070000.WAV	119	Waveform 1	1
206.6375	206.6497	24609.0	31116.0	Echolocation	0.642	20220826_070000.WAV	120	Waveform 1	1
207.1695	207.1838	23750.0	30833.0	Echolocation	0.59	20220826_070000.WAV	121	Waveform 1	1
207.3305	207.3446	23750.0	29013.0	Echolocation	0.569	20220826_070000.WAV	122	Waveform 1	1
207.4675	207.4767	25468.0	32984.0	Echolocation	0.563	20220826_070000.WAV	123	Waveform 1	1
207.5195	207.5325	24609.0	28259.0	Echolocation	0.544	20220826_070000.WAV	124	Waveform 1	1
207.7375	207.7508	23750.0	30288.0	Echolocation	0.606	20220826_070000.WAV	125	Waveform 1	1
207.80349999999999	207.8199	25468.0	28875.0	Echolocation	0.559	20220826_070000.WAV	126	Waveform 1	1
208.5625	208.5772	23750.0	28750.0	Echolocation	0.564	20220826_070000.WAV	127	Waveform 1	1
208.8355	208.8545	24609.0	28346.0	Echolocation	0.512	20220826_070000.WAV	128	Waveform 1	1
210.2355	210.2491	23750.0	29121.0	Echolocation	0.675	20220826_070000.WAV	1	Waveform 1	1
210.4995	210.5117	24609.0	29936.0	Echolocation	0.619	20220826_070000.WAV	2	Waveform 1	1
210.7705	210.7839	23750.0	29917.0	Echolocation	0.583	20220826_070000.WAV	3	Waveform 1	1
211.4435	211.4579	23750.0	30435.0	Echolocation	0.687	20220826_070000.WAV	4	Waveform 1	1
211.7095	211.7209	23750.0	28835.0	Echolocation	0.512	20220826_070000.WAV	5	Waveform 1	1
211.9835	211.9955	23750.0	31453.0	Echolocation	0.687	20220826_070000.WAV	6	Waveform 1	1
212.2515	212.2638	23750.0	29674.0	Echolocation	0.558	20220826_070000.WAV	7	Waveform 1	1
212.6815	212.6946	24609.0	30335.0	Echolocation	0.558	20220826_070000.WAV	8	Waveform 1	1
213.3555	213.3686	24609.0	32605.0	Echolocation	0.595	20220826_070000.WAV	9	Waveform 1	1
213.6195	213.6323	23750.0	30283.0	Echolocation	0.596	20220826_070000.WAV	10	Waveform 1	1
214.4205	214.4343	23750.0	31964.0	Echolocation	0.65	20220826_070000.WAV	11	Waveform 1	1
214.6855	214.6979	23750.0	30289.0	Echolocation	0.641	20220826_070000.WAV	12	Waveform 1	1
214.9515	214.9637	23750.0	29996.0	Echolocation	0.643	20220826_070000.WAV	13	Waveform 1	1
215.2195	215.2309	23750.0	29846.0	Echolocation	0.59	20220826_070000.WAV	14	Waveform 1	1
215.3625	215.375	23750.0	29554.0	Echolocation	0.625	20220826_070000.WAV	15	Waveform 1	1
215.5085	215.5216	23750.0	28828.0	Echolocation	0.598	20220826_070000.WAV	16	Waveform 1	1
215.6475	215.6598	23750.0	29215.0	Echolocation	0.547	20220826_070000.WAV	17	Waveform 1	1
215.9035	215.9157	23750.0	28823.0	Echolocation	0.647	20220826_070000.WAV	18	Waveform 1	1
216.0385	216.0514	23750.0	28506.0	Echolocation	0.563	20220826_070000.WAV	19	Waveform 1	1
216.1645	216.1784	23750.0	27924.0	Echolocation	0.667	20220826_070000.WAV	20	Waveform 1	1
216.2745	216.2891	23750.0	28465.0	Echolocation	0.644	20220826_070000.WAV	21	Waveform 1	1
216.5085	216.5217	23750.0	28537.0	Echolocation	0.675	20220826_070000.WAV	22	Waveform 1	1
216.6555	216.6678	23750.0	29254.0	Echolocation	0.623	20220826_070000.WAV	23	Waveform 1	1
217.05349999999999	217.0668	23750.0	28517.0	Echolocation	0.633	20220826_070000.WAV	24	Waveform 1	1
218.2335	218.2475	23750.0	28838.0	Echolocation	0.512	20220826_070000.WAV	25	Waveform 1	1
218.4995	218.5136	23750.0	29255.0	Echolocation	0.664	20220826_070000.WAV	26	Waveform 1	1
219.5405	219.5534	23750.0	31278.0	Echolocation	0.592	20220826_070000.WAV	27	Waveform 1	1
221.1475	221.1598	24609.0	29900.0	Echolocation	0.567	20220826_070000.WAV	28	Waveform 1	1
223.4155	223.4288	25468.0	30230.0	Echolocation	0.638	20220826_070000.WAV	29	Waveform 1	1
223.5565	223.57150000000001	23750.0	29119.0	Echolocation	0.607	20220826_070000.WAV	30	Waveform 1	1
224.4655	224.4799	23750.0	28328.0	Echolocation	0.576	20220826_070000.WAV	31	Waveform 1	1
224.6535	224.6674	24609.0	28737.0	Echolocation	0.506	20220826_070000.WAV	32	Waveform 1	1
225.2135	225.2268	23750.0	29210.0	Echolocation	0.645	20220826_070000.WAV	33	Waveform 1	1
225.8385	225.8494	24609.0	29869.0	Echolocation	0.509	20220826_070000.WAV	34	Waveform 1	1
226.1395	226.1531	23750.0	28994.0	Echolocation	0.55	20220826_070000.WAV	35	Waveform 1	1
226.7315	226.7465	23750.0	28917.0	Echolocation	0.567	20220826_070000.WAV	36	Waveform 1	1
227.6255	227.6399	23750.0	28112.0	Echolocation	0.626	20220826_070000.WAV	37	Waveform 1	1
227.7935	227.8097	24609.0	28381.0	Echolocation	0.601	20220826_070000.WAV	38	Waveform 1	1
228.3125	228.3264	23750.0	30082.0	Echolocation	0.621	20220826_070000.WAV	39	Waveform 1	1
228.6055	228.6197	23750.0	28913.0	Echolocation	0.682	20220826_070000.WAV	40	Waveform 1	1
228.7815	228.7972	23750.0	28021.0	Echolocation	0.662	20220826_070000.WAV	41	Waveform 1	1
229.3795	229.394	23750.0	27840.0	Echolocation	0.567	20220826_070000.WAV	42	Waveform 1	1
229.6755	229.6887	23750.0	28969.0	Echolocation	0.637	20220826_070000.WAV	43	Waveform 1	1
229.9635	229.9758	23750.0	27912.0	Echolocation	0.648	20220826_070000.WAV	44	Waveform 1	1
230.2705	230.284	23750.0	29114.0	Echolocation	0.694	20220826_070000.WAV	45	Waveform 1	1
230.57150000000001	230.5858	23750.0	28753.0	Echolocation	0.64	20220826_070000.WAV	46	Waveform 1	1
230.8745	230.8902	23750.0	27743.0	Echolocation	0.689	20220826_070000.WAV	47	Waveform 1	1
231.17849999999999	231.1922	23750.0	27907.0	Echolocation	0.694	20220826_070000.WAV	48	Waveform 1	1
231.3275	231.34	23750.0	30282.0	Echolocation	0.636	20220826_070000.WAV	49	Waveform 1	1
231.6205	231.6332	23750.0	27715.0	Echolocation	0.654	20220826_070000.WAV	50	Waveform 1	1
231.7525	231.7651	23750.0	29400.0	Echolocation	0.521	20220826_070000.WAV	51	Waveform 1	1
232.6445	232.6571	23750.0	29738.0	Echolocation	0.643	20220826_070000.WAV	52	Waveform 1	1
233.8795	233.8923	23750.0	30753.0	Echolocation	0.679	20220826_070000.WAV	53	Waveform 1	1
234.04149999999998	234.054	23750.0	29858.0	Echolocation	0.655	20220826_070000.WAV	54	Waveform 1	1
234.4815	234.4939	23750.0	29857.0	Echolocation	0.579	20220826_070000.WAV	55	Waveform 1	1
234.6355	234.6463	25468.0	33295.0	Echolocation	0.693	20220826_070000.WAV	56	Waveform 1	1
234.7985	234.8102	23750.0	29012.0	Echolocation	0.574	20220826_070000.WAV	57	Waveform 1	1
235.0935	235.1069	24609.0	29312.0	Echolocation	0.559	20220826_070000.WAV	58	Waveform 1	1
235.3905	235.4034	23750.0	29381.0	Echolocation	0.521	20220826_070000.WAV	59	Waveform 1	1
235.5605	235.5736	23750.0	30342.0	Echolocation	0.638	20220826_070000.WAV	60	Waveform 1	1
235.8405	235.8548	23750.0	30275.0	Echolocation	0.679	20220826_070000.WAV	61	Waveform 1	1
235.9865	235.9973	25468.0	31885.0	Echolocation	0.513	20220826_070000.WAV	62	Waveform 1	1
236.2935	236.3053	24609.0	29760.0	Echolocation	0.559	20220826_070000.WAV	63	Waveform 1	1
236.5775	236.59199999999998	23750.0	29431.0	Echolocation	0.61	20220826_070000.WAV	64	Waveform 1	1
236.8775	236.8914	23750.0	28578.0	Echolocation	0.591	20220826_070000.WAV	65	Waveform 1	1
237.0365	237.0499	23750.0	28907.0	Echolocation	0.655	20220826_070000.WAV	66	Waveform 1	1
237.1855	237.1972	24609.0	30400.0	Echolocation	0.617	20220826_070000.WAV	67	Waveform 1	1
237.3485	237.3616	23750.0	30989.0	Echolocation	0.651	20220826_070000.WAV	68	Waveform 1	1
237.6375	237.6512	24609.0	28545.0	Echolocation	0.543	20220826_070000.WAV	69	Waveform 1	1
237.9325	237.9462	23750.0	29942.0	Echolocation	0.654	20220826_070000.WAV	70	Waveform 1	1
238.2335	238.2486	23750.0	29463.0	Echolocation	0.629	20220826_070000.WAV	71	Waveform 1	1
238.5375	238.5519	23750.0	29518.0	Echolocation	0.668	20220826_070000.WAV	72	Waveform 1	1
238.8395	238.8546	23750.0	28575.0	Echolocation	0.659	20220826_070000.WAV	73	Waveform 1	1
239.1485	239.1631	23750.0	29377.0	Echolocation	0.642	20220826_070000.WAV	74	Waveform 1	1
239.2885	239.2991	25468.0	32110.0	Echolocation	0.65	20220826_070000.WAV	75	Waveform 1	1
239.42849999999999	239.442	24609.0	31311.0	Echolocation	0.624	20220826_070000.WAV	76	Waveform 1	1
239.5855	239.5991	23750.0	29011.0	Echolocation	0.659	20220826_070000.WAV	77	Waveform 1	1
239.8815	239.8957	23750.0	29046.0	Echolocation	0.696	20220826_070000.WAV	78	Waveform 1	1
240.1705	240.1847	23750.0	28639.0	Echolocation	0.697	20220826_070000.WAV	1	Waveform 1	1
240.4575	240.4727	23750.0	27588.0	Echolocation	0.655	20220826_070000.WAV	2	Waveform 1	1
240.6305	240.6469	23750.0	27199.0	Echolocation	0.658	20220826_070000.WAV	3	Waveform 1	1
240.9265	240.942	23750.0	29573.0	Echolocation	0.658	20220826_070000.WAV	4	Waveform 1	1
241.0835	241.0978	24609.0	29291.0	Echolocation	0.648	20220826_070000.WAV	5	Waveform 1	1
241.2305	241.2438	24609.0	30651.0	Echolocation	0.698	20220826_070000.WAV	6	Waveform 1	1
241.3765	241.3891	25468.0	29556.0	Echolocation	0.637	20220826_070000.WAV	7	Waveform 1	1
241.5305	241.5442	24609.0	31231.0	Echolocation	0.64	20220826_070000.WAV	8	Waveform 1	1
241.6945	241.7092	23750.0	30611.0	Echolocation	0.648	20220826_070000.WAV	9	Waveform 1	1
241.8465	241.8614	23750.0	29103.0	Echolocation	0.665	20220826_070000.WAV	10	Waveform 1	1
241.9905	242.002	25468.0	32582.0	Echolocation	0.658	20220826_070000.WAV	11	Waveform 1	1
242.1215	242.1318	25468.0	31323.0	Echolocation	0.563	20220826_070000.WAV	12	Waveform 1	1
242.2335	242.2425	26328.0	32842.0	Echolocation	0.548	20220826_070000.WAV	13	Waveform 1	1
242.9495	242.9618	24609.0	30445.0	Echolocation	0.66	20220826_070000.WAV	14	Waveform 1	1
243.1055	243.1179	23750.0	29843.0	Echolocation	0.601	20220826_070000.WAV	15	Waveform 1	1
243.4355	243.4497	23750.0	28695.0	Echolocation	0.556	20220826_070000.WAV	16	Waveform 1	1
243.7155	243.7298	22890.0	28238.0	Echolocation	0.622	20220826_070000.WAV	17	Waveform 1	1
244.2875	244.3026	23750.0	28855.0	Echolocation	0.643	20220826_070000.WAV	18	Waveform 1	1
244.5655	244.5808	23750.0	28911.0	Echolocation	0.566	20220826_070000.WAV	19	Waveform 1	1
244.8695	244.8842	23750.0	30673.0	Echolocation	0.627	20220826_070000.WAV	20	Waveform 1	1
245.1605	245.1758	23750.0	29051.0	Echolocation	0.681	20220826_070000.WAV	21	Waveform 1	1
246.6675	246.6794	23750.0	29307.0	Echolocation	0.588	20220826_070000.WAV	22	Waveform 1	1
246.8195	246.8305	24609.0	30650.0	Echolocation	0.618	20220826_070000.WAV	23	Waveform 1	1
247.0125	247.0258	24609.0	29123.0	Echolocation	0.533	20220826_070000.WAV	24	Waveform 1	1
247.0745	247.0895	23750.0	29514.0	Echolocation	0.624	20220826_070000.WAV	25	Waveform 1	1
247.2645	247.2772	23750.0	30055.0	Echolocation	0.626	20220826_070000.WAV	26	Waveform 1	1
247.5335	247.546	24609.0	31530.0	Echolocation	0.631	20220826_070000.WAV	27	Waveform 1	1
247.8235	247.8383	23750.0	29848.0	Echolocation	0.612	20220826_070000.WAV	28	Waveform 1	1
248.1565	248.1688	24609.0	30200.0	Echolocation	0.605	20220826_070000.WAV	29	Waveform 1	1
248.1805	248.1942	25468.0	28604.0	Echolocation	0.544	20220826_070000.WAV	30	Waveform 1	1
248.4235	248.4358	24609.0	31216.0	Echolocation	0.627	20220826_070000.WAV	31	Waveform 1	1
248.5875	248.5988	24609.0	31726.0	Echolocation	0.645	20220826_070000.WAV	32	Waveform 1	1
248.8765	248.89	23750.0	29866.0	Echolocation	0.626	20220826_070000.WAV	33	Waveform 1	1
248.9925	249.0077	25468.0	28628.0	Echolocation	0.574	20220826_070000.WAV	34	Waveform 1	1
249.1605	249.1745	23750.0	30576.0	Echolocation	0.657	20220826_070000.WAV	35	Waveform 1	1
249.4445	249.4597	23750.0	30864.0	Echolocation	0.628	20220826_070000.WAV	36	Waveform 1	1
249.6085	249.6242	23750.0	29012.0	Echolocation	0.566	20220826_070000.WAV	37	Waveform 1	1
249.8815	249.8955	23750.0	30883.0	Echolocation	0.677	20220826_070000.WAV	38	Waveform 1	1
250.1745	250.1893	23750.0	30966.0	Echolocation	0.67	20220826_070000.WAV	39	Waveform 1	1
250.4545	250.4694	23750.0	29497.0	Echolocation	0.614	20220826_070000.WAV	40	Waveform 1	1
250.7175	250.7293	25468.0	30334.0	Echolocation	0.599	20220826_070000.WAV	41	Waveform 1	1
250.8595	250.8743	23750.0	30243.0	Echolocation	0.654	20220826_070000.WAV	42	Waveform 1	1
251.1475	251.1604	23750.0	31152.0	Echolocation	0.649	20220826_070000.WAV	43	Waveform 1	1
251.41649999999998	251.4325	23750.0	30172.0	Echolocation	0.558	20220826_070000.WAV	44	Waveform 1	1
251.7005	251.7147	23750.0	31143.0	Echolocation	0.63	20220826_070000.WAV	45	Waveform 1	1
251.9915	252.0028	24609.0	31156.0	Echolocation	0.594	20220826_070000.WAV	46	Waveform 1	1
252.2715	252.2869	23750.0	28699.0	Echolocation	0.575	20220826_070000.WAV	47	Waveform 1	1
252.4245	252.4393	23750.0	29129.0	Echolocation	0.572	20220826_070000.WAV	48	Waveform 1	1
252.5845	252.5974	24609.0	30949.0	Echolocation	0.617	20220826_070000.WAV	49	Waveform 1	1
252.7195	252.7299	24609.0	31001.0	Echolocation	0.584	20220826_070000.WAV	50	Waveform 1	1
252.8595	252.8726	23750.0	32007.0	Echolocation	0.671	20220826_070000.WAV	51	Waveform 1	1
253.0265	253.0406	23750.0	29123.0	Echolocation	0.619	20220826_070000.WAV	52	Waveform 1	1
253.17849999999999	253.1909	24609.0	29783.0	Echolocation	0.532	20220826_070000.WAV	53	Waveform 1	1
253.3315	253.3453	23750.0	31242.0	Echolocation	0.673	20220826_070000.WAV	54	Waveform 1	1
253.3975	253.4153	24609.0	28169.0	Echolocation	0.509	20220826_070000.WAV	55	Waveform 1	1
253.6075	253.6231	23750.0	28985.0	Echolocation	0.605	20220826_070000.WAV	56	Waveform 1	1
253.7575	253.773	23750.0	28458.0	Echolocation	0.619	20220826_070000.WAV	57	Waveform 1	1
253.9075	253.92079999999999	24609.0	29932.0	Echolocation	0.64	20220826_070000.WAV	58	Waveform 1	1
254.1745	254.1917	23750.0	28591.0	Echolocation	0.506	20220826_070000.WAV	59	Waveform 1	1
254.4545	254.4696	23750.0	30006.0	Echolocation	0.648	20220826_070000.WAV	60	Waveform 1	1
254.7305	254.7459	23750.0	28293.0	Echolocation	0.607	20220826_070000.WAV	61	Waveform 1	1
254.8795	254.89	25468.0	31015.0	Echolocation	0.603	20220826_070000.WAV	62	Waveform 1	1
255.1615	255.1747	23750.0	31570.0	Echolocation	0.681	20220826_070000.WAV	63	Waveform 1	1
255.4375	255.4514	23750.0	29749.0	Echolocation	0.629	20220826_070000.WAV	64	Waveform 1	1
255.7345	255.7492	23750.0	29824.0	Echolocation	0.596	20220826_070000.WAV	65	Waveform 1	1
255.8085	255.8258	24609.0	27976.0	Echolocation	0.516	20220826_070000.WAV	66	Waveform 1	1
256.0175	256.0335	23750.0	27481.0	Echolocation	0.667	20220826_070000.WAV	67	Waveform 1	1
256.3085	256.3226	24609.0	29829.0	Echolocation	0.657	20220826_070000.WAV	68	Waveform 1	1
256.6005	256.6161	23750.0	28723.0	Echolocation	0.67	20220826_070000.WAV	69	Waveform 1	1
257.0345	257.0487	24609.0	29754.0	Echolocation	0.606	20220826_070000.WAV	70	Waveform 1	1
257.1885	257.2035	23750.0	29996.0	Echolocation	0.66	20220826_070000.WAV	71	Waveform 1	1
257.4755	257.4894	23750.0	28747.0	Echolocation	0.694	20220826_070000.WAV	72	Waveform 1	1
257.7685	257.7828	23750.0	31200.0	Echolocation	0.728	20220826_070000.WAV	73	Waveform 1	1
257.9425	257.9578	24609.0	28602.0	Echolocation	0.545	20220826_070000.WAV	74	Waveform 1	1
258.0785	258.0928	23750.0	29266.0	Echolocation	0.645	20220826_070000.WAV	75	Waveform 1	1
258.3495	258.36	25468.0	31297.0	Echolocation	0.62	20220826_070000.WAV	76	Waveform 1	1
258.4905	258.5037	24609.0	32145.0	Echolocation	0.664	20220826_070000.WAV	77	Waveform 1	1
258.6395	258.6521	23750.0	31898.0	Echolocation	0.678	20220826_070000.WAV	78	Waveform 1	1
258.7815	258.79200000000003	25468.0	31537.0	Echolocation	0.589	20220826_070000.WAV	79	Waveform 1	1
258.9295	258.9417	24609.0	33023.0	Echolocation	0.634	20220826_070000.WAV	80	Waveform 1	1
259.0615	259.0765	24609.0	27925.0	Echolocation	0.549	20220826_070000.WAV	81	Waveform 1	1
259.0945	259.1103	24609.0	29842.0	Echolocation	0.585	20220826_070000.WAV	82	Waveform 1	1
259.3835	259.398	23750.0	30503.0	Echolocation	0.662	20220826_070000.WAV	83	Waveform 1	1
259.6355	259.6497	24609.0	27883.0	Echolocation	0.505	20220826_070000.WAV	84	Waveform 1	1
259.6755	259.6902	23750.0	29061.0	Echolocation	0.591	20220826_070000.WAV	85	Waveform 1	1
259.9565	259.969	24609.0	30374.0	Echolocation	0.571	20220826_070000.WAV	86	Waveform 1	1
260.1145	260.127	23750.0	29337.0	Echolocation	0.658	20220826_070000.WAV	87	Waveform 1	1
260.2475	260.2619	23750.0	29812.0	Echolocation	0.59	20220826_070000.WAV	88	Waveform 1	1
261.2225	261.2334	23750.0	29069.0	Echolocation	0.617	20220826_070000.WAV	89	Waveform 1	1
261.6505	261.6653	23750.0	29589.0	Echolocation	0.609	20220826_070000.WAV	90	Waveform 1	1
261.7655	261.7794	25468.0	30502.0	Echolocation	0.508	20220826_070000.WAV	91	Waveform 1	1
261.9485	261.9619	23750.0	28556.0	Echolocation	0.644	20220826_070000.WAV	92	Waveform 1	1
262.2435	262.2576	23750.0	30075.0	Echolocation	0.656	20220826_070000.WAV	93	Waveform 1	1
262.52049999999997	262.5329	23750.0	27910.0	Echolocation	0.615	20220826_070000.WAV	94	Waveform 1	1
262.8025	262.8166	23750.0	29143.0	Echolocation	0.661	20220826_070000.WAV	95	Waveform 1	1
263.0955	263.1076	23750.0	27808.0	Echolocation	0.643	20220826_070000.WAV	96	Waveform 1	1
263.3875	263.403	22890.0	27085.0	Echolocation	0.596	20220826_070000.WAV	97	Waveform 1	1
263.6675	263.6818	23750.0	28281.0	Echolocation	0.669	20220826_070000.WAV	98	Waveform 1	1
263.8125	263.8261	23750.0	27396.0	Echolocation	0.6	20220826_070000.WAV	99	Waveform 1	1
264.0945	264.1087	23750.0	28064.0	Echolocation	0.704	20220826_070000.WAV	100	Waveform 1	1
264.3845	264.3995	23750.0	27157.0	Echolocation	0.587	20220826_070000.WAV	101	Waveform 1	1
264.6685	264.684	23750.0	26868.0	Echolocation	0.673	20220826_070000.WAV	102	Waveform 1	1
264.9625	264.9774	23750.0	27559.0	Echolocation	0.577	20220826_070000.WAV	103	Waveform 1	1
