start_time,end_time,low_freq,high_freq,event,class,class_prob,det_prob,individual,input_file
889.5264999999999,889.5381,21171.0,29529.0,Echolocation,Eptesicus serotinus,0.312,0.665,-1,../../Downloads/20210910_030000_1spad.WAV
889.8635,889.8758,22031.0,31111.0,Echolocation,Nyctalus noctula,0.322,0.695,-1,../../Downloads/20210910_030000_1spad.WAV
890.0415,890.0552,22031.0,30511.0,Echolocation,Nyctalus noctula,0.399,0.685,-1,../../Downloads/20210910_030000_1spad.WAV
890.7935,890.8057,22890.0,30899.0,Echolocation,Eptesicus serotinus,0.302,0.666,-1,../../Downloads/20210910_030000_1spad.WAV
891.0175,891.0365,22031.0,28020.0,Echolocation,Nyctalus noctula,0.415,0.62,-1,../../Downloads/20210910_030000_1spad.WAV
891.2585,891.2771,21171.0,30343.0,Echolocation,Nyctalus noctula,0.462,0.712,-1,../../Downloads/20210910_030000_1spad.WAV
891.5245,891.5441,21171.0,27761.0,Echolocation,Nyctalus noctula,0.515,0.668,-1,../../Downloads/20210910_030000_1spad.WAV
891.8005,891.8209,21171.0,28994.0,Echolocation,Nyctalus noctula,0.325,0.588,-1,../../Downloads/20210910_030000_1spad.WAV
892.0535,892.0737,21171.0,28326.0,Echolocation,Nyctalus noctula,0.442,0.651,-1,../../Downloads/20210910_030000_1spad.WAV
892.3115,892.3259,21171.0,28775.0,Echolocation,Nyctalus noctula,0.384,0.706,-1,../../Downloads/20210910_030000_1spad.WAV
892.5885,892.6096,21171.0,27482.0,Echolocation,Nyctalus noctula,0.43,0.615,-1,../../Downloads/20210910_030000_1spad.WAV
892.8775,892.8988,20312.0,28221.0,Echolocation,Nyctalus noctula,0.433,0.654,-1,../../Downloads/20210910_030000_1spad.WAV
892.8865,892.8967,41796.0,47590.0,Echolocation,Pipistrellus nathusii,0.448,0.512,-1,../../Downloads/20210910_030000_1spad.WAV
893.1425,893.1625,21171.0,27654.0,Echolocation,Nyctalus noctula,0.374,0.63,-1,../../Downloads/20210910_030000_1spad.WAV
893.5835,893.5951,22031.0,29378.0,Echolocation,Nyctalus noctula,0.331,0.696,-1,../../Downloads/20210910_030000_1spad.WAV
894.4435,894.4593,22031.0,27485.0,Echolocation,Nyctalus noctula,0.56,0.728,-1,../../Downloads/20210910_030000_1spad.WAV
894.7035,894.7174,22031.0,27410.0,Echolocation,Nyctalus leisleri,0.322,0.652,-1,../../Downloads/20210910_030000_1spad.WAV
894.9575,894.9774,21171.0,28250.0,Echolocation,Nyctalus noctula,0.511,0.686,-1,../../Downloads/20210910_030000_1spad.WAV
895.2195,895.2365,21171.0,26347.0,Echolocation,Nyctalus noctula,0.383,0.542,-1,../../Downloads/20210910_030000_1spad.WAV
895.4745,895.4937,21171.0,28358.0,Echolocation,Nyctalus noctula,0.551,0.727,-1,../../Downloads/20210910_030000_1spad.WAV
895.9835,896.0015,21171.0,27754.0,Echolocation,Nyctalus noctula,0.446,0.663,-1,../../Downloads/20210910_030000_1spad.WAV
896.9835,896.9969,21171.0,26927.0,Echolocation,Nyctalus noctula,0.298,0.616,-1,../../Downloads/20210910_030000_1spad.WAV
897.2665,897.2783,22031.0,28530.0,Echolocation,Nyctalus noctula,0.422,0.661,-1,../../Downloads/20210910_030000_1spad.WAV
897.6265,897.6414,21171.0,28943.0,Echolocation,Nyctalus noctula,0.369,0.604,-1,../../Downloads/20210910_030000_1spad.WAV
897.8945,897.9091,21171.0,28696.0,Echolocation,Eptesicus serotinus,0.277,0.621,-1,../../Downloads/20210910_030000_1spad.WAV
898.0965,898.1103,22031.0,29267.0,Echolocation,Eptesicus serotinus,0.227,0.622,-1,../../Downloads/20210910_030000_1spad.WAV
898.3005,898.3164,22890.0,28674.0,Echolocation,Nyctalus noctula,0.185,0.517,-1,../../Downloads/20210910_030000_1spad.WAV
898.5145,898.5281,21171.0,29377.0,Echolocation,Eptesicus serotinus,0.303,0.652,-1,../../Downloads/20210910_030000_1spad.WAV
898.7315,898.7429,23750.0,29971.0,Echolocation,Eptesicus serotinus,0.209,0.507,-1,../../Downloads/20210910_030000_1spad.WAV
898.9495,898.9606,22890.0,29356.0,Echolocation,Nyctalus noctula,0.215,0.615,-1,../../Downloads/20210910_030000_1spad.WAV
902.8495,902.8608,22031.0,29190.0,Echolocation,Eptesicus serotinus,0.206,0.57,-1,../../Downloads/20210910_030000_1spad.WAV
903.7515,903.7644,22031.0,29835.0,Echolocation,Nyctalus noctula,0.287,0.666,-1,../../Downloads/20210910_030000_1spad.WAV
904.7695,904.7815,22890.0,29809.0,Echolocation,Eptesicus serotinus,0.204,0.557,-1,../../Downloads/20210910_030000_1spad.WAV
905.8445,905.8602,21171.0,27896.0,Echolocation,Nyctalus noctula,0.33,0.606,-1,../../Downloads/20210910_030000_1spad.WAV
907.9755,907.9861,23750.0,31657.0,Echolocation,Nyctalus leisleri,0.328,0.685,-1,../../Downloads/20210910_030000_1spad.WAV
908.1175,908.1288,23750.0,32548.0,Echolocation,Eptesicus serotinus,0.323,0.632,-1,../../Downloads/20210910_030000_1spad.WAV
908.3625,908.3747,22031.0,29953.0,Echolocation,Nyctalus noctula,0.313,0.662,-1,../../Downloads/20210910_030000_1spad.WAV
908.5265,908.5396,23750.0,29930.0,Echolocation,Nyctalus leisleri,0.376,0.614,-1,../../Downloads/20210910_030000_1spad.WAV
908.7865,908.7998,22890.0,28078.0,Echolocation,Nyctalus leisleri,0.271,0.597,-1,../../Downloads/20210910_030000_1spad.WAV
908.9485,908.9607,22890.0,31603.0,Echolocation,Eptesicus serotinus,0.343,0.623,-1,../../Downloads/20210910_030000_1spad.WAV
909.2115,909.2247,22031.0,30040.0,Echolocation,Eptesicus serotinus,0.277,0.652,-1,../../Downloads/20210910_030000_1spad.WAV
909.4695,909.4835,22890.0,29058.0,Echolocation,Eptesicus serotinus,0.236,0.56,-1,../../Downloads/20210910_030000_1spad.WAV
909.7495,909.7663,22031.0,29974.0,Echolocation,Nyctalus noctula,0.202,0.565,-1,../../Downloads/20210910_030000_1spad.WAV
910.0245,910.0421,22031.0,28475.0,Echolocation,Nyctalus leisleri,0.206,0.531,-1,../../Downloads/20210910_030000_1spad.WAV
910.2995,910.3195,21171.0,28613.0,Echolocation,Nyctalus noctula,0.305,0.599,-1,../../Downloads/20210910_030000_1spad.WAV
910.5745,910.5945,22031.0,28456.0,Echolocation,Nyctalus noctula,0.225,0.56,-1,../../Downloads/20210910_030000_1spad.WAV
910.8555,910.8742,21171.0,28820.0,Echolocation,Eptesicus serotinus,0.273,0.584,-1,../../Downloads/20210910_030000_1spad.WAV
911.0395,911.0547,22031.0,32017.0,Echolocation,Eptesicus serotinus,0.397,0.627,-1,../../Downloads/20210910_030000_1spad.WAV
911.2985,911.313,21171.0,28164.0,Echolocation,Nyctalus noctula,0.347,0.671,-1,../../Downloads/20210910_030000_1spad.WAV
911.4455,911.4555,23750.0,30866.0,Echolocation,Eptesicus serotinus,0.225,0.606,-1,../../Downloads/20210910_030000_1spad.WAV
911.7135,911.7331,21171.0,28666.0,Echolocation,Nyctalus noctula,0.313,0.603,-1,../../Downloads/20210910_030000_1spad.WAV
912.5945,912.613,21171.0,28190.0,Echolocation,Nyctalus noctula,0.379,0.598,-1,../../Downloads/20210910_030000_1spad.WAV
912.8575,912.8732,21171.0,27295.0,Echolocation,Nyctalus noctula,0.3,0.523,-1,../../Downloads/20210910_030000_1spad.WAV
913.1435,913.1614,21171.0,27879.0,Echolocation,Nyctalus noctula,0.309,0.581,-1,../../Downloads/20210910_030000_1spad.WAV
913.7085,913.725,21171.0,28404.0,Echolocation,Nyctalus noctula,0.399,0.672,-1,../../Downloads/20210910_030000_1spad.WAV
914.2465,914.2614,21171.0,27254.0,Echolocation,Nyctalus noctula,0.4,0.634,-1,../../Downloads/20210910_030000_1spad.WAV
914.4315,914.4434,22031.0,29070.0,Echolocation,Nyctalus leisleri,0.241,0.681,-1,../../Downloads/20210910_030000_1spad.WAV
914.6425,914.6544,22031.0,29753.0,Echolocation,Nyctalus noctula,0.272,0.667,-1,../../Downloads/20210910_030000_1spad.WAV
914.8195,914.83,22890.0,30351.0,Echolocation,Nyctalus noctula,0.243,0.67,-1,../../Downloads/20210910_030000_1spad.WAV
914.9045,914.9161,23750.0,31204.0,Echolocation,Eptesicus serotinus,0.251,0.618,-1,../../Downloads/20210910_030000_1spad.WAV
914.9885,914.9985,22890.0,30374.0,Echolocation,Eptesicus serotinus,0.231,0.652,-1,../../Downloads/20210910_030000_1spad.WAV
915.1235,915.1332,24609.0,31209.0,Echolocation,Nyctalus leisleri,0.401,0.572,-1,../../Downloads/20210910_030000_1spad.WAV
915.2505,915.2595,25468.0,33368.0,Echolocation,Nyctalus leisleri,0.318,0.649,-1,../../Downloads/20210910_030000_1spad.WAV
915.4725,915.4844,23750.0,30832.0,Echolocation,Eptesicus serotinus,0.231,0.524,-1,../../Downloads/20210910_030000_1spad.WAV
915.6015,915.6128,22031.0,30091.0,Echolocation,Eptesicus serotinus,0.273,0.672,-1,../../Downloads/20210910_030000_1spad.WAV
915.7525,915.7657,22890.0,32101.0,Echolocation,Eptesicus serotinus,0.381,0.603,-1,../../Downloads/20210910_030000_1spad.WAV
916.0225,916.0344,22031.0,29212.0,Echolocation,Nyctalus noctula,0.328,0.587,-1,../../Downloads/20210910_030000_1spad.WAV
916.0505,916.0626,24609.0,30935.0,Echolocation,Nyctalus leisleri,0.274,0.612,-1,../../Downloads/20210910_030000_1spad.WAV
916.1615,916.1706,23750.0,33114.0,Echolocation,Eptesicus serotinus,0.281,0.682,-1,../../Downloads/20210910_030000_1spad.WAV
916.2855,916.2984,23750.0,32120.0,Echolocation,Eptesicus serotinus,0.332,0.59,-1,../../Downloads/20210910_030000_1spad.WAV
916.5215,916.5361,23750.0,30156.0,Echolocation,Eptesicus serotinus,0.212,0.531,-1,../../Downloads/20210910_030000_1spad.WAV
916.7525,916.7649,22890.0,33189.0,Echolocation,Eptesicus serotinus,0.436,0.648,-1,../../Downloads/20210910_030000_1spad.WAV
916.9835,916.9968,22890.0,31067.0,Echolocation,Eptesicus serotinus,0.34,0.623,-1,../../Downloads/20210910_030000_1spad.WAV
917.0455,917.0611,22031.0,28720.0,Echolocation,Nyctalus noctula,0.231,0.532,-1,../../Downloads/20210910_030000_1spad.WAV
917.1015,917.1105,25468.0,32458.0,Echolocation,Nyctalus leisleri,0.251,0.586,-1,../../Downloads/20210910_030000_1spad.WAV
917.1925,917.2026,22890.0,31216.0,Echolocation,Nyctalus noctula,0.277,0.657,-1,../../Downloads/20210910_030000_1spad.WAV
917.3185,917.3325,23750.0,34019.0,Echolocation,Eptesicus serotinus,0.423,0.634,-1,../../Downloads/20210910_030000_1spad.WAV
917.4565,917.4668,24609.0,33099.0,Echolocation,Nyctalus leisleri,0.296,0.672,-1,../../Downloads/20210910_030000_1spad.WAV
917.5715,917.582,23750.0,33016.0,Echolocation,Nyctalus noctula,0.304,0.657,-1,../../Downloads/20210910_030000_1spad.WAV
917.6905,917.7,25468.0,38120.0,Echolocation,Eptesicus serotinus,0.455,0.702,-1,../../Downloads/20210910_030000_1spad.WAV
917.7165,917.7286,22890.0,28964.0,Echolocation,Nyctalus noctula,0.278,0.571,-1,../../Downloads/20210910_030000_1spad.WAV
917.7885,917.7967,26328.0,34911.0,Echolocation,Eptesicus serotinus,0.287,0.604,-1,../../Downloads/20210910_030000_1spad.WAV
918.3385,918.3531,24609.0,31849.0,Echolocation,Nyctalus leisleri,0.236,0.503,-1,../../Downloads/20210910_030000_1spad.WAV
918.3725,918.3849,21171.0,28956.0,Echolocation,Nyctalus noctula,0.341,0.695,-1,../../Downloads/20210910_030000_1spad.WAV
918.4845,918.5013,23750.0,31877.0,Echolocation,Eptesicus serotinus,0.291,0.516,-1,../../Downloads/20210910_030000_1spad.WAV
918.5515,918.5625,22031.0,29366.0,Echolocation,Nyctalus noctula,0.267,0.659,-1,../../Downloads/20210910_030000_1spad.WAV
918.6715,918.6872,23750.0,32472.0,Echolocation,Eptesicus serotinus,0.324,0.61,-1,../../Downloads/20210910_030000_1spad.WAV
918.8355,918.8546,22890.0,32882.0,Echolocation,Eptesicus serotinus,0.313,0.56,-1,../../Downloads/20210910_030000_1spad.WAV
918.9745,918.9943,22890.0,32738.0,Echolocation,Eptesicus serotinus,0.281,0.566,-1,../../Downloads/20210910_030000_1spad.WAV
919.1875,919.2039,22031.0,29157.0,Echolocation,Nyctalus noctula,0.432,0.623,-1,../../Downloads/20210910_030000_1spad.WAV
919.4525,919.4699,22890.0,32310.0,Echolocation,Eptesicus serotinus,0.314,0.569,-1,../../Downloads/20210910_030000_1spad.WAV
919.6855,919.7029,22890.0,33835.0,Echolocation,Eptesicus serotinus,0.341,0.635,-1,../../Downloads/20210910_030000_1spad.WAV
919.7775,919.787,26328.0,34531.0,Echolocation,Nyctalus leisleri,0.412,0.658,-1,../../Downloads/20210910_030000_1spad.WAV
919.9235,919.9357,23750.0,33361.0,Echolocation,Eptesicus serotinus,0.337,0.678,-1,../../Downloads/20210910_030000_1spad.WAV
920.0635,920.0824,22031.0,32247.0,Echolocation,Eptesicus serotinus,0.386,0.58,-1,../../Downloads/20210910_030000_1spad.WAV
920.2855,920.3056,22031.0,32726.0,Echolocation,Eptesicus serotinus,0.328,0.572,-1,../../Downloads/20210910_030000_1spad.WAV
920.5225,920.5464,21171.0,30615.0,Echolocation,Nyctalus noctula,0.271,0.544,-1,../../Downloads/20210910_030000_1spad.WAV
920.7705,920.7852,22890.0,32939.0,Echolocation,Eptesicus serotinus,0.354,0.623,-1,../../Downloads/20210910_030000_1spad.WAV
921.0135,921.0296,22890.0,31669.0,Echolocation,Eptesicus serotinus,0.303,0.582,-1,../../Downloads/20210910_030000_1spad.WAV
921.2495,921.2665,22890.0,35537.0,Echolocation,Eptesicus serotinus,0.38,0.606,-1,../../Downloads/20210910_030000_1spad.WAV
921.3815,921.3939,25468.0,37491.0,Echolocation,Eptesicus serotinus,0.413,0.665,-1,../../Downloads/20210910_030000_1spad.WAV
921.4635,921.4763,22031.0,28793.0,Echolocation,Nyctalus noctula,0.286,0.643,-1,../../Downloads/20210910_030000_1spad.WAV
921.6065,921.6238,23750.0,33573.0,Echolocation,Eptesicus serotinus,0.341,0.597,-1,../../Downloads/20210910_030000_1spad.WAV
921.8365,921.8556,22890.0,31768.0,Echolocation,Eptesicus serotinus,0.206,0.543,-1,../../Downloads/20210910_030000_1spad.WAV
921.9445,921.96,21171.0,28054.0,Echolocation,Nyctalus noctula,0.338,0.515,-1,../../Downloads/20210910_030000_1spad.WAV
922.0745,922.0917,22890.0,32243.0,Echolocation,Eptesicus serotinus,0.281,0.565,-1,../../Downloads/20210910_030000_1spad.WAV
922.3165,922.3329,22890.0,29943.0,Echolocation,Nyctalus noctula,0.189,0.502,-1,../../Downloads/20210910_030000_1spad.WAV
922.5465,922.5683,22890.0,34997.0,Echolocation,Nyctalus noctula,0.287,0.522,-1,../../Downloads/20210910_030000_1spad.WAV
923.7635,923.7843,22031.0,28833.0,Echolocation,Nyctalus noctula,0.267,0.509,-1,../../Downloads/20210910_030000_1spad.WAV
924.7555,924.778,22031.0,29912.0,Echolocation,Nyctalus noctula,0.406,0.564,-1,../../Downloads/20210910_030000_1spad.WAV
924.9105,924.9312,22890.0,34494.0,Echolocation,Eptesicus serotinus,0.338,0.609,-1,../../Downloads/20210910_030000_1spad.WAV
925.1015,925.1175,21171.0,26496.0,Echolocation,Nyctalus noctula,0.343,0.589,-1,../../Downloads/20210910_030000_1spad.WAV
925.1415,925.163,22031.0,31051.0,Echolocation,Eptesicus serotinus,0.238,0.529,-1,../../Downloads/20210910_030000_1spad.WAV
925.3905,925.4104,22890.0,30659.0,Echolocation,Nyctalus noctula,0.253,0.516,-1,../../Downloads/20210910_030000_1spad.WAV
925.5525,925.5706,23750.0,32881.0,Echolocation,Eptesicus serotinus,0.261,0.531,-1,../../Downloads/20210910_030000_1spad.WAV
926.5325,926.5444,26328.0,31529.0,Echolocation,Nyctalus leisleri,0.353,0.588,-1,../../Downloads/20210910_030000_1spad.WAV
927.5275,927.5418,24609.0,29989.0,Echolocation,Nyctalus leisleri,0.288,0.503,-1,../../Downloads/20210910_030000_1spad.WAV
927.8055,927.8213,23750.0,29672.0,Echolocation,Eptesicus serotinus,0.214,0.572,-1,../../Downloads/20210910_030000_1spad.WAV
928.2595,928.275,23750.0,29468.0,Echolocation,Nyctalus leisleri,0.245,0.584,-1,../../Downloads/20210910_030000_1spad.WAV
928.4285,928.4417,24609.0,29708.0,Echolocation,Nyctalus leisleri,0.44,0.616,-1,../../Downloads/20210910_030000_1spad.WAV
928.9605,928.977,24609.0,30470.0,Echolocation,Eptesicus serotinus,0.216,0.517,-1,../../Downloads/20210910_030000_1spad.WAV
929.4014999999999,929.4187,24609.0,30625.0,Echolocation,Eptesicus serotinus,0.228,0.534,-1,../../Downloads/20210910_030000_1spad.WAV
929.5865,929.6021,24609.0,30305.0,Echolocation,Nyctalus leisleri,0.231,0.561,-1,../../Downloads/20210910_030000_1spad.WAV
929.8495,929.8665,23750.0,30725.0,Echolocation,Eptesicus serotinus,0.274,0.536,-1,../../Downloads/20210910_030000_1spad.WAV
929.9275,929.94,22031.0,26472.0,Echolocation,Nyctalus leisleri,0.301,0.55,-1,../../Downloads/20210910_030000_1spad.WAV
930.1125,930.1306,23750.0,30426.0,Echolocation,Eptesicus serotinus,0.196,0.506,-1,../../Downloads/20210910_030000_1spad.WAV
930.3765,930.392,24609.0,31422.0,Echolocation,Eptesicus serotinus,0.23,0.546,-1,../../Downloads/20210910_030000_1spad.WAV
930.6425,930.6575,23750.0,29429.0,Echolocation,Nyctalus leisleri,0.403,0.554,-1,../../Downloads/20210910_030000_1spad.WAV
930.8955,930.9137,24609.0,30596.0,Echolocation,Nyctalus leisleri,0.223,0.534,-1,../../Downloads/20210910_030000_1spad.WAV
931.1585,931.1759,23750.0,28890.0,Echolocation,Nyctalus leisleri,0.367,0.514,-1,../../Downloads/20210910_030000_1spad.WAV
931.4145,931.4311,24609.0,30466.0,Echolocation,Nyctalus leisleri,0.226,0.566,-1,../../Downloads/20210910_030000_1spad.WAV
931.6915,931.7064,23750.0,30142.0,Echolocation,Nyctalus leisleri,0.407,0.6,-1,../../Downloads/20210910_030000_1spad.WAV
931.9545,931.97,24609.0,30996.0,Echolocation,Nyctalus leisleri,0.292,0.537,-1,../../Downloads/20210910_030000_1spad.WAV
932.4845,932.5011,23750.0,29477.0,Echolocation,Nyctalus leisleri,0.333,0.525,-1,../../Downloads/20210910_030000_1spad.WAV
932.7415,932.7576,23750.0,30754.0,Echolocation,Eptesicus serotinus,0.23,0.519,-1,../../Downloads/20210910_030000_1spad.WAV
932.9005,932.9143,22890.0,28616.0,Echolocation,Nyctalus leisleri,0.295,0.611,-1,../../Downloads/20210910_030000_1spad.WAV
932.9915,933.0074,23750.0,29643.0,Echolocation,Nyctalus leisleri,0.365,0.56,-1,../../Downloads/20210910_030000_1spad.WAV
933.2045,933.221,21171.0,28048.0,Echolocation,Nyctalus noctula,0.439,0.677,-1,../../Downloads/20210910_030000_1spad.WAV
933.9405,933.9585,24609.0,30365.0,Echolocation,Nyctalus leisleri,0.332,0.511,-1,../../Downloads/20210910_030000_1spad.WAV
934.0815,934.0957,22031.0,29549.0,Echolocation,Eptesicus serotinus,0.225,0.606,-1,../../Downloads/20210910_030000_1spad.WAV
934.1265,934.1454,23750.0,26839.0,Echolocation,Nyctalus leisleri,0.46,0.522,-1,../../Downloads/20210910_030000_1spad.WAV
934.3225,934.3352,22031.0,28047.0,Echolocation,Nyctalus noctula,0.263,0.602,-1,../../Downloads/20210910_030000_1spad.WAV
934.3685,934.3845,23750.0,30330.0,Echolocation,Nyctalus leisleri,0.3,0.56,-1,../../Downloads/20210910_030000_1spad.WAV
934.5675,934.5862,21171.0,29668.0,Echolocation,Eptesicus serotinus,0.304,0.57,-1,../../Downloads/20210910_030000_1spad.WAV
934.6435,934.6618,23750.0,28183.0,Echolocation,Nyctalus leisleri,0.403,0.546,-1,../../Downloads/20210910_030000_1spad.WAV
934.8035,934.8216,22031.0,31344.0,Echolocation,Nyctalus noctula,0.36,0.636,-1,../../Downloads/20210910_030000_1spad.WAV
934.9555,934.9664,22890.0,29812.0,Echolocation,Nyctalus noctula,0.204,0.576,-1,../../Downloads/20210910_030000_1spad.WAV
935.3345,935.3516,23750.0,30423.0,Echolocation,Eptesicus serotinus,0.226,0.537,-1,../../Downloads/20210910_030000_1spad.WAV
935.4425,935.4535,21171.0,28166.0,Echolocation,Nyctalus noctula,0.333,0.531,-1,../../Downloads/20210910_030000_1spad.WAV
935.6005,935.6179,23750.0,27873.0,Echolocation,Nyctalus leisleri,0.371,0.524,-1,../../Downloads/20210910_030000_1spad.WAV
935.7535,935.7713,23750.0,29719.0,Echolocation,Nyctalus leisleri,0.288,0.527,-1,../../Downloads/20210910_030000_1spad.WAV
935.9015,935.9192,23750.0,31832.0,Echolocation,Eptesicus serotinus,0.248,0.523,-1,../../Downloads/20210910_030000_1spad.WAV
936.0505,936.0649,23750.0,29056.0,Echolocation,Nyctalus leisleri,0.37,0.603,-1,../../Downloads/20210910_030000_1spad.WAV
936.4435,936.4615,21171.0,28377.0,Echolocation,Nyctalus noctula,0.47,0.688,-1,../../Downloads/20210910_030000_1spad.WAV
936.7145,936.7289,23750.0,28845.0,Echolocation,Nyctalus leisleri,0.476,0.631,-1,../../Downloads/20210910_030000_1spad.WAV
936.9405,936.9601,21171.0,26957.0,Echolocation,Nyctalus noctula,0.446,0.618,-1,../../Downloads/20210910_030000_1spad.WAV
937.4955,937.518,20312.0,27574.0,Echolocation,Nyctalus noctula,0.423,0.606,-1,../../Downloads/20210910_030000_1spad.WAV
938.0065,938.0222,21171.0,26431.0,Echolocation,Nyctalus noctula,0.442,0.605,-1,../../Downloads/20210910_030000_1spad.WAV
938.3795,938.3928,21171.0,27893.0,Echolocation,Nyctalus noctula,0.258,0.564,-1,../../Downloads/20210910_030000_1spad.WAV
939.1035,939.1165,21171.0,27649.0,Echolocation,Nyctalus noctula,0.29,0.603,-1,../../Downloads/20210910_030000_1spad.WAV
939.3405,939.356,21171.0,27921.0,Echolocation,Nyctalus noctula,0.314,0.642,-1,../../Downloads/20210910_030000_1spad.WAV
939.8595,939.8754,21171.0,28802.0,Echolocation,Nyctalus noctula,0.366,0.653,-1,../../Downloads/20210910_030000_1spad.WAV
940.1185,940.1346,21171.0,27452.0,Echolocation,Nyctalus noctula,0.32,0.597,-1,../../Downloads/20210910_030000_1spad.WAV
940.4165,940.433,21171.0,28499.0,Echolocation,Nyctalus noctula,0.382,0.642,-1,../../Downloads/20210910_030000_1spad.WAV
940.9815,940.9971,21171.0,25462.0,Echolocation,Nyctalus noctula,0.366,0.515,-1,../../Downloads/20210910_030000_1spad.WAV
941.1765,941.1944,21171.0,27865.0,Echolocation,Nyctalus noctula,0.363,0.562,-1,../../Downloads/20210910_030000_1spad.WAV
941.7125,941.7285,21171.0,26615.0,Echolocation,Nyctalus noctula,0.473,0.635,-1,../../Downloads/20210910_030000_1spad.WAV
942.3345,942.3458,21171.0,28048.0,Echolocation,Eptesicus serotinus,0.236,0.613,-1,../../Downloads/20210910_030000_1spad.WAV
943.0635,943.0754,22031.0,27868.0,Echolocation,Nyctalus leisleri,0.22,0.59,-1,../../Downloads/20210910_030000_1spad.WAV
944.1025,944.1123,23750.0,30944.0,Echolocation,Eptesicus serotinus,0.192,0.58,-1,../../Downloads/20210910_030000_1spad.WAV
945.0895,945.0992,23750.0,31441.0,Echolocation,Eptesicus serotinus,0.274,0.608,-1,../../Downloads/20210910_030000_1spad.WAV
945.3375,945.3468,23750.0,31008.0,Echolocation,Nyctalus leisleri,0.263,0.628,-1,../../Downloads/20210910_030000_1spad.WAV
945.5675,945.5772,22890.0,30666.0,Echolocation,Nyctalus leisleri,0.249,0.639,-1,../../Downloads/20210910_030000_1spad.WAV
945.6985,945.7092,22890.0,30221.0,Echolocation,Eptesicus serotinus,0.209,0.631,-1,../../Downloads/20210910_030000_1spad.WAV
945.9295,945.9397,22890.0,31702.0,Echolocation,Eptesicus serotinus,0.28,0.672,-1,../../Downloads/20210910_030000_1spad.WAV
946.0675,946.0787,22031.0,28555.0,Echolocation,Nyctalus leisleri,0.303,0.622,-1,../../Downloads/20210910_030000_1spad.WAV
946.3085,946.3209,22031.0,28737.0,Echolocation,Nyctalus noctula,0.327,0.573,-1,../../Downloads/20210910_030000_1spad.WAV
946.7805,946.7929,22031.0,28848.0,Echolocation,Nyctalus noctula,0.515,0.73,-1,../../Downloads/20210910_030000_1spad.WAV
947.0255,947.0388,22031.0,25572.0,Echolocation,Nyctalus leisleri,0.477,0.61,-1,../../Downloads/20210910_030000_1spad.WAV
947.2545,947.2654,22031.0,29111.0,Echolocation,Nyctalus noctula,0.377,0.679,-1,../../Downloads/20210910_030000_1spad.WAV
947.4975,947.5088,22031.0,29215.0,Echolocation,Nyctalus noctula,0.374,0.599,-1,../../Downloads/20210910_030000_1spad.WAV
947.7285,947.7413,21171.0,28657.0,Echolocation,Nyctalus noctula,0.272,0.647,-1,../../Downloads/20210910_030000_1spad.WAV
947.9615,947.9757,21171.0,28668.0,Echolocation,Nyctalus noctula,0.342,0.67,-1,../../Downloads/20210910_030000_1spad.WAV
948.4325,948.4469,21171.0,27536.0,Echolocation,Nyctalus noctula,0.411,0.653,-1,../../Downloads/20210910_030000_1spad.WAV
948.6875,948.6984,21171.0,27883.0,Echolocation,Nyctalus noctula,0.318,0.631,-1,../../Downloads/20210910_030000_1spad.WAV
949.1755,949.188,21171.0,27300.0,Echolocation,Nyctalus noctula,0.275,0.542,-1,../../Downloads/20210910_030000_1spad.WAV
949.4155,949.429,21171.0,26649.0,Echolocation,Nyctalus noctula,0.296,0.518,-1,../../Downloads/20210910_030000_1spad.WAV
954.5065,954.5223,21171.0,26880.0,Echolocation,Nyctalus noctula,0.362,0.507,-1,../../Downloads/20210910_030000_1spad.WAV
955.1015,955.1184,21171.0,27990.0,Echolocation,Nyctalus noctula,0.278,0.576,-1,../../Downloads/20210910_030000_1spad.WAV
955.5935,955.6083,22031.0,28234.0,Echolocation,Nyctalus noctula,0.24,0.608,-1,../../Downloads/20210910_030000_1spad.WAV
956.2155,956.2358,21171.0,28192.0,Echolocation,Nyctalus noctula,0.461,0.645,-1,../../Downloads/20210910_030000_1spad.WAV
956.7005,956.7223,21171.0,28485.0,Echolocation,Nyctalus noctula,0.429,0.604,-1,../../Downloads/20210910_030000_1spad.WAV
956.9595,956.9824,21171.0,28159.0,Echolocation,Nyctalus noctula,0.37,0.559,-1,../../Downloads/20210910_030000_1spad.WAV
957.2195,957.2408,21171.0,28259.0,Echolocation,Nyctalus noctula,0.409,0.615,-1,../../Downloads/20210910_030000_1spad.WAV
957.4935,957.5146,21171.0,28071.0,Echolocation,Nyctalus noctula,0.36,0.564,-1,../../Downloads/20210910_030000_1spad.WAV
957.8435,957.8648,21171.0,27833.0,Echolocation,Nyctalus noctula,0.47,0.646,-1,../../Downloads/20210910_030000_1spad.WAV
958.0995,958.1195,21171.0,27348.0,Echolocation,Nyctalus noctula,0.366,0.594,-1,../../Downloads/20210910_030000_1spad.WAV
958.4705,958.492,20312.0,27533.0,Echolocation,Nyctalus noctula,0.454,0.635,-1,../../Downloads/20210910_030000_1spad.WAV
958.7165,958.7382,21171.0,27678.0,Echolocation,Nyctalus noctula,0.342,0.561,-1,../../Downloads/20210910_030000_1spad.WAV
958.9685,958.9878,21171.0,27058.0,Echolocation,Nyctalus noctula,0.462,0.604,-1,../../Downloads/20210910_030000_1spad.WAV
959.2115,959.2345,20312.0,27723.0,Echolocation,Nyctalus noctula,0.451,0.603,-1,../../Downloads/20210910_030000_1spad.WAV
