start_time,end_time,low_freq,high_freq,event,class,class_prob,det_prob,individual,input_file
46.6065,46.6242,23750.0,27505.0,Echolocation,Nyctalus leisleri,0.544,0.609,-1,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_7.wav
46.7855,46.8016,23750.0,27534.0,Echolocation,Nyctalus leisleri,0.682,0.733,-1,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_7.wav
47.0865,47.1021,22890.0,27094.0,Echolocation,Nyctalus leisleri,0.599,0.648,-1,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_7.wav
47.3795,47.3952,22890.0,27759.0,Echolocation,Nyctalus leisleri,0.514,0.597,-1,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_7.wav
47.555499999999995,47.570499999999996,23750.0,27772.0,Echolocation,Nyctalus leisleri,0.653,0.689,-1,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_7.wav
47.8445,47.8579,23750.0,28059.0,Echolocation,Nyctalus leisleri,0.727,0.762,-1,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_7.wav
48.1375,48.1532,22890.0,27852.0,Echolocation,Nyctalus leisleri,0.544,0.656,-1,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_7.wav
48.2965,48.3096,23750.0,30453.0,Echolocation,Nyctalus leisleri,0.479,0.708,-1,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_7.wav
48.4755,48.4899,23750.0,29713.0,Echolocation,Nyctalus leisleri,0.51,0.646,-1,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_7.wav
48.808499999999995,48.823,23750.0,28395.0,Echolocation,Nyctalus leisleri,0.719,0.766,-1,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_7.wav
48.8705,48.8838,24609.0,29187.0,Echolocation,Nyctalus leisleri,0.583,0.671,-1,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_7.wav
49.0375,49.050799999999995,23750.0,28931.0,Echolocation,Nyctalus leisleri,0.658,0.729,-1,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_7.wav
49.2055,49.2185,24609.0,29033.0,Echolocation,Nyctalus leisleri,0.613,0.682,-1,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_7.wav
49.2405,49.2554,23750.0,28852.0,Echolocation,Nyctalus leisleri,0.587,0.665,-1,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_7.wav
49.3935,49.4063,24609.0,29302.0,Echolocation,Nyctalus leisleri,0.63,0.705,-1,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_7.wav
49.5535,49.5674,23750.0,28850.0,Echolocation,Nyctalus leisleri,0.707,0.761,-1,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_7.wav
49.7025,49.716,24609.0,29605.0,Echolocation,Nyctalus leisleri,0.515,0.673,-1,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_7.wav
49.9655,49.9815,23750.0,28448.0,Echolocation,Nyctalus leisleri,0.622,0.702,-1,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_7.wav
50.0075,50.0226,23750.0,28497.0,Echolocation,Nyctalus leisleri,0.512,0.587,-1,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_7.wav
50.1135,50.1262,24609.0,29638.0,Echolocation,Nyctalus leisleri,0.584,0.702,-1,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_7.wav
50.2635,50.275400000000005,24609.0,30278.0,Echolocation,Nyctalus leisleri,0.627,0.723,-1,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_7.wav
50.4155,50.4303,23750.0,30109.0,Echolocation,Nyctalus leisleri,0.596,0.722,-1,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_7.wav
50.555499999999995,50.5676,25468.0,31873.0,Echolocation,Nyctalus leisleri,0.565,0.734,-1,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_7.wav
50.6335,50.6473,23750.0,28321.0,Echolocation,Nyctalus leisleri,0.509,0.587,-1,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_7.wav
50.6995,50.7121,24609.0,31544.0,Echolocation,Nyctalus leisleri,0.54,0.697,-1,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_7.wav
50.8605,50.873599999999996,23750.0,30307.0,Echolocation,Nyctalus leisleri,0.535,0.673,-1,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_7.wav
51.0005,51.012,24609.0,30844.0,Echolocation,Nyctalus leisleri,0.543,0.661,-1,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_7.wav
51.1485,51.1599,24609.0,30545.0,Echolocation,Nyctalus leisleri,0.593,0.695,-1,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_7.wav
51.2815,51.292500000000004,24609.0,29988.0,Echolocation,Nyctalus leisleri,0.637,0.697,-1,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_7.wav
51.414500000000004,51.4263,23750.0,30179.0,Echolocation,Nyctalus leisleri,0.553,0.675,-1,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_7.wav
52.054500000000004,52.0667,23750.0,29505.0,Echolocation,Nyctalus leisleri,0.606,0.686,-1,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_7.wav
52.1965,52.2087,24609.0,29625.0,Echolocation,Nyctalus leisleri,0.57,0.665,-1,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_7.wav
52.341499999999996,52.3537,24609.0,29447.0,Echolocation,Nyctalus leisleri,0.633,0.703,-1,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_7.wav
52.4875,52.4998,23750.0,29734.0,Echolocation,Nyctalus leisleri,0.647,0.732,-1,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_7.wav
52.7255,52.7399,23750.0,29360.0,Echolocation,Nyctalus leisleri,0.624,0.722,-1,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_7.wav
52.8795,52.8921,23750.0,30393.0,Echolocation,Nyctalus leisleri,0.579,0.697,-1,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_7.wav
53.1265,53.1398,23750.0,30164.0,Echolocation,Nyctalus leisleri,0.576,0.736,-1,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_7.wav
53.2845,53.2954,25468.0,33049.0,Echolocation,Nyctalus leisleri,0.571,0.752,-1,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_7.wav
53.4345,53.4463,24609.0,30235.0,Echolocation,Nyctalus leisleri,0.637,0.744,-1,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_7.wav
53.7115,53.7258,24609.0,30178.0,Echolocation,Nyctalus leisleri,0.603,0.696,-1,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_7.wav
53.8725,53.8863,24609.0,29338.0,Echolocation,Nyctalus leisleri,0.673,0.742,-1,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_7.wav
54.033500000000004,54.045,24609.0,31069.0,Echolocation,Nyctalus leisleri,0.683,0.771,-1,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_7.wav
54.2945,54.3078,23750.0,30800.0,Echolocation,Nyctalus leisleri,0.554,0.705,-1,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_7.wav
54.555499999999995,54.5673,23750.0,29106.0,Echolocation,Nyctalus leisleri,0.706,0.75,-1,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_7.wav
54.6995,54.7134,24609.0,33925.0,Echolocation,Nyctalus leisleri,0.321,0.629,-1,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_7.wav
54.950500000000005,54.964200000000005,23750.0,33341.0,Echolocation,Nyctalus leisleri,0.434,0.674,-1,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_7.wav
55.176500000000004,55.190200000000004,24609.0,34285.0,Echolocation,Nyctalus leisleri,0.643,0.755,-1,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_7.wav
55.3395,55.3519,23750.0,31047.0,Echolocation,Nyctalus leisleri,0.68,0.748,-1,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_7.wav
55.4845,55.4976,24609.0,32124.0,Echolocation,Nyctalus leisleri,0.566,0.695,-1,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_7.wav
55.7465,55.7599,23750.0,30941.0,Echolocation,Nyctalus leisleri,0.747,0.796,-1,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_7.wav
55.8985,55.913,22890.0,31001.0,Echolocation,Nyctalus leisleri,0.406,0.675,-1,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_7.wav
56.1605,56.177,22890.0,27227.0,Echolocation,Nyctalus leisleri,0.767,0.804,-1,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_7.wav
56.3455,56.3615,22890.0,27632.0,Echolocation,Nyctalus leisleri,0.683,0.73,-1,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_7.wav
56.4985,56.5116,23750.0,31094.0,Echolocation,Nyctalus leisleri,0.771,0.829,-1,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_7.wav
56.7945,56.8096,22890.0,26586.0,Echolocation,Nyctalus leisleri,0.765,0.786,-1,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_7.wav
56.9725,56.9875,22890.0,27239.0,Echolocation,Nyctalus leisleri,0.665,0.709,-1,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_7.wav
57.1305,57.1442,22890.0,30680.0,Echolocation,Nyctalus leisleri,0.692,0.764,-1,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_7.wav
57.433499999999995,57.449799999999996,22890.0,25646.0,Echolocation,Nyctalus leisleri,0.777,0.792,-1,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_7.wav
57.6235,57.640299999999996,22031.0,26202.0,Echolocation,Nyctalus leisleri,0.656,0.715,-1,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_7.wav
57.9065,57.922799999999995,22031.0,25332.0,Echolocation,Nyctalus leisleri,0.746,0.763,-1,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_7.wav
58.2335,58.2505,22031.0,25894.0,Echolocation,Nyctalus leisleri,0.713,0.743,-1,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_7.wav
58.432500000000005,58.447900000000004,22031.0,25714.0,Echolocation,Nyctalus leisleri,0.707,0.757,-1,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_7.wav
58.7175,58.7341,22890.0,25529.0,Echolocation,Nyctalus leisleri,0.707,0.736,-1,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_7.wav
58.9215,58.938199999999995,22890.0,25449.0,Echolocation,Nyctalus leisleri,0.653,0.688,-1,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_7.wav
59.200500000000005,59.2166,22031.0,26075.0,Echolocation,Nyctalus leisleri,0.595,0.635,-1,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_7.wav
59.4855,59.5029,22031.0,25715.0,Echolocation,Nyctalus leisleri,0.707,0.74,-1,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_7.wav
59.7845,59.8024,22031.0,25403.0,Echolocation,Nyctalus leisleri,0.738,0.763,-1,/mnt/ubna_data_03/UBNA_202309/20230915_central_pond_wav_files/UBNA_23-09-15-19_49_24_7.wav
